MeanIW,TimeElapsed,J_sample_variance,TimestepsSoFar,EpLenMean,StdIW,EmpiricalD2,Iteration,MinIWNorm,MinIW,InitialReturnMax,ESSClassic,InitialReturnMean,Weights,ReturnMeanIW,EpRewMean,InitialBound,InitialReturnMin,EpThisIter,MeanIWNorm,EpisodesSoFar,MaxIW,InitialReturnStd,MaxIWNorm,ESSRenyi,Bound,StdIWNorm
1.1760918,818.0869479179382,6037.92,1573621,370.98,4.180012,15.794529,67,2.5901352e-05,0.0025901352,29.153614,7.3356724,3.1661987e-06,[-0.172 -0.902 -0.013 -0.566  0.002],6.8029413,-99.29687335427974,-1.2264878,-36.794724,100,0.0117609175,6700,41.103836,12.37423,0.41103834,6.3313065,1.9285812,0.04180012
3.7289395,836.3567311763763,632385.56,1609387,357.66,33.936012,419.25925,68,4.5883926e-08,4.5883926e-06,37.29757,1.1929902,6.1035155e-07,[-0.177 -0.885 -0.032 -0.567 -0.009],78.56227,-94.17345043252642,-1.2432516,-32.693497,100,0.037289396,6800,341.33594,12.973248,3.4133594,0.23851591,53.10566,0.3393601
1.0116042,854.6964552402496,234.03625,1646639,372.52,0.5737819,1.3990976,69,0.001957238,0.1957238,26.695757,75.659225,2.861023e-07,[-0.174 -0.88  -0.048 -0.552 -0.079],1.5924611,-96.28151131022123,-1.4207164,-42.6215,100,0.010116042,6900,3.3919816,12.89191,0.033919815,71.47465,-0.08801162,0.0057378197
1.6168233,874.3174567222595,14401.811,1686708,400.69,6.337517,44.51708,70,3.6268837e-05,0.003626884,24.79637,6.110857,-1.6784668e-06,[-0.191 -0.879 -0.05  -0.556 -0.072],13.288876,-87.03258753821969,-0.87107635,-26.13224,100,0.016168231,7000,56.649025,9.400598,0.56649023,2.2463288,7.4769673,0.063375175
1.3148503,894.0805606842041,629.6693,1727926,412.18,2.3744142,4.1752324,71,0.00027692277,0.027692277,22.151266,23.468271,9.155273e-07,[-0.194 -0.905 -0.068 -0.551 -0.058],4.119106,-94.9875789644725,-1.4828643,-44.485954,100,0.013148503,7100,19.094393,11.75173,0.19094393,23.950762,1.0891104,0.023744142
1.0014353,911.6181991100311,104.56165,1764686,367.6,0.16509154,1.0315788,72,0.0071953186,0.7195319,21.949736,97.35419,-1.1444092e-06,[-0.19  -0.924 -0.083 -0.56  -0.067],0.0627175,-105.15364001380014,-0.83029366,-24.908772,100,0.010014352,7200,1.5152898,10.286717,0.015152898,96.93879,-0.78058285,0.0016509154
1.0558736,926.4515361785889,174.23984,1800752,360.66,0.8464773,1.6762314,73,0.00093659386,0.093659386,21.995527,60.875477,2.2888183e-07,[-0.19  -0.924 -0.081 -0.559 -0.067],0.77329284,-105.5683932621466,-0.8535733,-25.60721,100,0.010558734,7300,5.6165395,9.774089,0.056165393,59.657635,-0.33182353,0.008464773
1.1083839,943.0728914737701,343.143,1837312,365.6,1.9008241,2.3760684,74,0.00097339373,0.09733938,22.809404,25.373898,-3.0517577e-07,[-0.192 -0.933 -0.085 -0.572 -0.068],2.3779204,-103.56133323478085,-1.2390468,-37.171387,100,0.0110838385,7400,13.112469,12.722799,0.13112469,42.08633,0.46799242,0.019008242
1.5822986,962.1622095108032,1525.7882,1876835,395.23,3.8869135,5.6259217,75,0.00020297892,0.020297892,24.991076,14.215891,6.198883e-07,[-0.189 -0.917 -0.07  -0.562 -0.063],6.369598,-94.83713837326067,-1.3808465,-41.425415,100,0.015822984,7500,27.513676,12.534085,0.27513674,17.774864,3.0943627,0.03886913
69.02931,977.6256358623505,63260196.0,1913749,369.14,682.34827,2781.3604,76,1.5235959e-07,1.5235959e-05,38.080414,1.0130545,2.5939942e-06,[-0.174 -0.897 -0.048 -0.559 -0.058],796.16895,-97.98372863611561,-1.2693446,-34.445766,100,0.69029313,7600,6858.28,11.65232,68.582794,0.03595363,729.22534,6.8234825
1.0756625,994.8118631839752,349.95975,1948629,348.8,1.2252325,2.2935126,77,0.0007197483,0.07197484,26.574625,43.526836,-1.1444092e-06,[-0.124 -0.83  -0.015 -0.533 -0.12 ],3.19599,-92.33455551786236,-1.3476881,-40.43061,100,0.010756625,7700,7.503803,12.620247,0.07503802,43.601242,1.1550059,0.012252323
1.0660259,1012.0455324649811,299.64325,1988592,399.63,0.9465158,1.9189676,78,0.00080603897,0.0806039,36.31743,55.917393,2.0217894e-06,[-0.132 -0.829 -0.013 -0.532 -0.153],1.5165772,-89.12058750198817,-1.3442782,-40.328403,100,0.010660258,7800,5.127492,12.174886,0.051274918,52.111355,-0.3456111,0.009465158
0.99824506,1029.08016371727,1160.5651,2026709,381.17,1.8504635,4.7019944,79,0.00028192363,0.028192364,26.881538,22.541481,5.340576e-07,[-0.137 -0.839 -0.021 -0.542 -0.143],3.6158185,-92.5900662728021,-1.23577,-37.073112,100,0.009982453,7900,15.481134,11.938214,0.15481134,21.26757,0.9361634,0.018504634
14.038782,1046.9798793792725,13131892.0,2063349,366.4,130.94748,5466.334,80,9.1947314e-08,9.194731e-06,37.665436,1.1363214,-9.155273e-07,[-0.13  -0.846 -0.034 -0.553 -0.14 ],366.95874,-88.9450352796553,-1.2555152,-37.56594,100,0.14038783,8000,1316.6351,12.2167635,13.166351,0.018293796,274.1327,1.3094748
5.703689,1064.941162109375,205754.1,2094854,315.05,45.641254,610.8967,81,3.9743574e-07,3.9743576e-05,30.380215,1.537682,4.5776366e-07,[-0.121 -0.858 -0.026 -0.587 -0.091],53.526714,-86.71618854685781,-1.2106113,-36.318344,100,0.05703688,8100,456.71832,14.701168,4.567183,0.16369379,23.604847,0.45641252
3.25522,1084.0960845947266,210993.17,2135321,404.67,21.727661,250.73332,82,4.561317e-06,0.0004561317,21.486076,2.195303,1.3732911e-06,[-0.172 -0.887 -0.025 -0.579 -0.132],49.372192,-89.55499746763957,-1.179531,-35.38597,100,0.0325522,8200,213.48679,10.377685,2.134868,0.39883012,30.694817,0.2172766
7.0447164,1101.7440736293793,291672.6,2168087,327.66,64.28466,326.884,83,4.7094736e-06,0.00047094736,43.821022,1.1866641,-4.196167e-07,[-0.134 -0.867 -0.039 -0.576 -0.122],54.068924,-89.95124234028675,-1.4607015,-29.951416,100,0.07044716,8300,646.57935,12.9748,6.465793,0.3059189,27.659552,0.64284664
1.584998,1117.6080265045166,33271.52,2199376,312.89,7.6203103,23.445053,84,2.9902609e-05,0.002990261,25.426964,4.1468525,-4.5776366e-07,[-0.136 -0.849 -0.011 -0.58  -0.111],17.106133,-84.04856819793928,-1.2220762,-36.66227,100,0.015849981,8400,76.382706,15.534809,0.763827,4.265292,11.18883,0.07620309
2.0399275,1131.3938734531403,16050.595,2227390,280.14,9.339762,15.679949,85,3.240811e-05,0.003240811,30.000996,4.553225,4.53949e-06,[-0.136 -0.834 -0.003 -0.588 -0.156],13.651801,-94.06325867741252,-1.1740265,-35.220924,100,0.020399274,8500,91.888504,15.968982,0.918885,6.377572,9.002884,0.09339762
1.853061,1147.8220360279083,10761.371,2261984,345.94,6.219011,5.6109266,86,0.00015435564,0.015435564,19.624931,8.154453,-2.670288e-06,[-0.123 -0.876 -0.019 -0.601 -0.136],9.712086,-84.58579344331604,-1.3255163,-39.76542,100,0.018530607,8600,60.400013,13.955475,0.6040001,17.822369,6.5722885,0.062190104
13.536542,1163.4958379268646,3359947.0,2294660,326.76,126.5517,1561.696,87,1.4944604e-07,1.4944604e-05,23.173735,1.1311988,3.0517577e-07,[-0.088 -0.858 -0.017 -0.585 -0.133],185.63324,-88.53326301917566,-1.341514,-40.24543,100,0.13536543,8700,1272.0009,14.820721,12.720008,0.06403295,132.61887,1.2655169
1.2071848,1179.408284664154,2034.3636,2327525,328.65,3.8296983,8.7339945,88,7.2000024e-05,0.0072000027,23.831387,9.038117,-7.6293946e-07,[-0.029 -0.81  -0.013 -0.548 -0.14 ],4.480446,-90.55058998306711,-1.2670822,-38.012436,100,0.012071848,8800,36.870117,13.482795,0.36870116,11.449515,0.7357986,0.038296975
1.2422407,1196.2074341773987,513.3399,2363277,357.52,2.0584223,4.0530815,89,0.00017151191,0.017151192,26.628551,26.697079,1.5258789e-06,[-0.031 -0.815 -0.016 -0.531 -0.15 ],2.4589412,-91.84728884013423,-1.2275612,-36.82688,100,0.012422407,8900,14.606962,12.754592,0.14606962,24.672585,-0.012420893,0.020584224
3.4628646,1212.334377527237,178733.17,2397598,343.21,21.857878,282.4742,90,1.0909963e-06,0.00010909963,24.509583,2.4484386,-4.5776366e-07,[-0.04  -0.811 -0.005 -0.537 -0.156],45.57147,-90.44405433780173,-1.4398832,-43.196487,100,0.034628652,9000,213.4364,12.930959,2.134364,0.3540146,21.371399,0.21857876
1.1486746,1225.6555938720703,485.7112,2424334,267.36,2.4269738,3.0908496,91,0.00048563106,0.048563108,29.267267,18.3012,3.0517577e-07,[-0.028 -0.804 -0.025 -0.55  -0.179],4.250744,-106.66508595447996,-1.4583013,-43.749046,100,0.011486746,9100,22.31929,14.443517,0.2231929,32.353565,1.6869311,0.02426974
4.7036467,1241.8645832538605,70005.78,2454734,304.0,25.766552,49.52954,92,3.084364e-05,0.003084364,26.713617,3.224931,1.5258789e-07,[-0.045 -0.805 -0.017 -0.555 -0.188],29.35118,-91.76235682761791,-1.2012819,-36.03846,100,0.047036473,9200,223.21649,16.704687,2.2321649,2.0189972,20.896889,0.25766551
14.122031,1256.9765055179596,114005.555,2490206,354.72,133.77457,289.91736,93,9.2075203e-07,9.2075206e-05,28.634607,1.1021333,1.3732911e-06,[-0.029 -0.796 -0.004 -0.532 -0.177],35.485752,-85.38309339983692,-1.3400713,-40.202187,100,0.14122029,9300,1344.9216,13.304961,13.449216,0.34492588,12.668385,1.3377458
1.1746566,1274.6994533538818,241.48329,2529416,392.1,1.6858552,2.104743,94,0.0004386676,0.04386676,20.847546,32.682194,2.670288e-07,[-0.052 -0.84  -0.006 -0.532 -0.174],1.4347126,-87.73110419761521,-1.0543226,-31.629683,100,0.011746567,9400,14.997633,10.798286,0.14997633,47.511738,-0.09487057,0.016858554
1.0436671,1291.7721133232117,160.86037,2570922,415.06,0.62846565,1.3115225,95,0.002847313,0.2847313,25.923584,73.3886,-8.201599e-07,[-5.555e-02 -8.266e-01 -1.619e-04 -5.310e-01 -1.950e-01],0.58286905,-91.19303671606997,-1.1189343,-33.568,100,0.010436671,9500,3.6466777,11.041113,0.036466777,76.24726,-0.69855285,0.0062846565
1.0449048,1309.682166814804,254.3393,2612072,411.5,0.7752927,1.6761124,96,0.0012450662,0.124506615,19.215714,64.49425,-1.1825562e-06,[-0.046 -0.817  0.002 -0.524 -0.189],0.8084709,-85.68210551743097,-1.3748255,-41.244728,100,0.010449047,9600,4.0716815,11.433773,0.040716816,59.66187,-0.97144204,0.007752927
0.9862723,1326.4249510765076,133.63646,2649901,378.29,0.54322684,1.4180986,97,0.001073409,0.1073409,19.963276,76.72434,6.8664554e-07,[-0.043 -0.813  0.004 -0.53  -0.183],0.97339123,-95.84417109999126,-0.9109355,-27.328077,100,0.009862722,9700,3.144611,10.267384,0.031446107,70.51696,-0.11138719,0.0054322686
1.806541,1341.4204106330872,30849.594,2685740,358.39,8.743764,34.077003,98,2.2900007e-05,0.0022900007,23.755522,4.093971,1.5258789e-07,[-0.058 -0.791  0.009 -0.519 -0.184],20.452932,-93.79988997640223,-1.3810523,-41.431557,100,0.01806541,9800,87.04796,14.644839,0.8704796,2.9345303,12.390971,0.087437645
631.94147,1359.9409084320068,3130478600.0,2717586,318.46,6268.6963,34958.094,99,1.7746606e-06,0.00017746606,21.291533,1.0060233,9.918213e-07,[-0.055 -0.772 -0.001 -0.523 -0.21 ],5620.5103,-89.91079644955815,-1.2224789,-36.674385,100,6.319415,9900,63004.504,12.698161,630.04504,0.0028605678,5391.9424,62.68697
1.220296,1376.7844712734222,1901.369,2753293,357.07,2.0634348,5.369602,100,7.517885e-05,0.0075178845,24.300762,25.911814,5.1498414e-06,[-0.02  -0.738  0.012 -0.481 -0.201],6.418809,-100.36165303668966,-1.5637896,-46.913826,100,0.012202961,10000,15.394194,13.140485,0.15394193,18.623354,2.7951221,0.020634346
2.7121918,1392.2046880722046,65129.27,2784179,308.86,19.035498,100.32084,101,8.568e-07,8.568e-05,26.950974,1.9896835,3.3950805e-06,[-0.036 -0.723  0.009 -0.486 -0.19 ],24.55786,-97.87927749498756,-1.4355394,-43.06629,100,0.027121916,10100,191.56024,14.083429,1.9156023,0.99680185,10.179419,0.19035499
1.6502216,1407.8262915611267,13868.215,2811391,272.12,6.1700745,16.682032,102,5.2419513e-05,0.0052419514,35.907394,6.675723,6.8664554e-07,[-0.04  -0.704  0.003 -0.497 -0.217],12.96476,-86.71656553530867,-1.5772572,-47.317734,100,0.016502216,10200,60.752525,17.07949,0.6075252,5.994474,6.5226645,0.061700743
0.92396826,1421.9253888130188,260.99237,2836917,255.26,0.5684197,1.4819199,103,0.002201649,0.2201649,29.23703,72.54454,7.6293944e-08,[-0.033 -0.717  0.017 -0.518 -0.212],1.8941524,-92.53515994991216,-1.3810306,-41.430923,100,0.009239682,10300,3.1710353,17.098913,0.031710353,67.480034,0.21296656,0.005684197
0.9898163,1435.7837812900543,6455.469,2863765,268.48,3.3587987,10.126433,104,1.5973454e-05,0.0015973455,33.4556,7.9905,-2.5939942e-06,[-0.034 -0.723  0.008 -0.519 -0.217],8.198632,-90.32658394507918,-1.152249,-34.56739,100,0.009898162,10400,32.19551,15.599713,0.3219551,9.875145,4.531947,0.033587985
1.4441578,1450.1270756721497,4073.2146,2894248,304.83,3.8531249,5.6953077,105,4.1462856e-05,0.004146286,24.519245,12.317338,2.7465821e-06,[-0.038 -0.728  0.007 -0.504 -0.245],10.772835,-90.49543952568636,-1.1760645,-35.282013,100,0.014441579,10500,30.74497,13.928189,0.3074497,17.558313,7.966169,0.038531248
1.1781663,1467.1179654598236,1299.6154,2929255,350.07,1.6804674,2.8020327,106,0.0003343076,0.033430763,25.036211,32.9549,-1.8310546e-06,[-0.044 -0.752  0.003 -0.512 -0.287],4.346461,-81.22623283773031,-1.201935,-36.058,100,0.011781662,10600,12.29556,13.559627,0.1229556,35.688377,2.3345118,0.016804675
1.0227189,1482.1508207321167,249.38037,2960449,311.94,0.22906843,1.0648972,107,0.0050473544,0.50473547,25.484299,95.22295,1.6403199e-06,[-0.059 -0.717  0.007 -0.5   -0.285],0.2351962,-87.4008297298749,-1.2934499,-38.80355,100,0.010227189,10700,1.6332499,14.812774,0.016332498,93.90578,-1.0995665,0.0022906843
1.3149086,1497.6894311904907,7371.2227,2993599,331.5,5.2643714,15.501465,108,2.1539521e-05,0.0021539521,21.85083,5.872392,-1.5640259e-06,[-0.065 -0.721  0.004 -0.501 -0.286],8.798776,-91.65791493726724,-1.1744167,-35.23245,100,0.013149087,10800,50.22245,13.232459,0.5022245,6.451003,4.174881,0.052643713
2.6418335,1513.2048094272614,125646.336,3027956,343.57,15.435905,71.76047,109,2.192373e-06,0.00021923729,32.78968,2.8458247,-3.8146973e-07,[-0.059 -0.747  0.016 -0.523 -0.305],40.516205,-84.57218997029118,-1.3539168,-40.617493,100,0.026418334,10900,146.29565,13.91365,1.4629565,1.3935249,29.046968,0.15435906
1.7109314,1529.8919775485992,5429.455,3065507,375.51,4.6853137,14.256606,110,2.0620899e-05,0.00206209,39.174984,11.765879,-8.010864e-07,[-0.056 -0.731  0.008 -0.496 -0.318],10.969443,-84.54581335893248,-1.3058337,-34.220955,100,0.017109316,11000,30.532196,12.662807,0.30532196,7.0142922,6.0388904,0.046853136
35.348087,1545.2389042377472,21349482.0,3099514,340.07,330.351,15515.715,111,2.2617084e-07,2.2617085e-05,27.999607,1.1319736,-6.4849854e-07,[-0.06  -0.722  0.022 -0.498 -0.346],500.94778,-94.96331828890366,-1.294163,-38.824867,100,0.35348088,11100,3318.6335,12.759566,33.186337,0.0064450786,339.74423,3.3035104
4.671247,1559.7122282981873,56509.914,3129662,301.48,39.27035,98.55909,112,3.1023606e-07,3.1023606e-05,31.978203,1.3951921,-7.6293944e-08,[-0.051 -0.712  0.009 -0.518 -0.348],27.488922,-85.91109869824412,-1.253382,-37.601448,100,0.04671246,11200,395.18005,15.092006,3.9518003,1.0146197,15.045734,0.39270356
1.1094741,1574.9039754867554,595.7966,3162742,330.8,1.5226735,2.9957595,113,0.00078397646,0.07839765,25.729866,34.67937,2.2888185e-06,[-0.052 -0.722  0.01  -0.511 -0.413],2.719375,-88.96413930825291,-1.2898856,-38.696648,100,0.0110947415,11300,12.620954,14.119883,0.12620953,33.380516,0.48680234,0.015226734
1.1787938,1592.3134579658508,826.1252,3201615,388.73,1.8907562,5.255786,114,9.8802164e-05,0.009880217,19.459646,27.989746,1.9836425e-06,[-0.058 -0.722  0.008 -0.501 -0.417],4.3039703,-82.34989274623163,-1.2274201,-36.82267,100,0.011787938,11400,11.036255,10.614613,0.110362545,19.02665,1.4900429,0.018907562
1.9627155,1611.6883788108826,3729.6726,3241569,399.54,6.2874813,12.08105,115,5.8407157e-05,0.005840716,27.188614,8.8792925,-1.2969971e-06,[-0.054 -0.712  0.012 -0.485 -0.433],9.306661,-80.91513248491364,-1.3193692,-39.58104,100,0.019627154,11500,43.816082,12.718696,0.4381608,8.277427,4.720827,0.06287482
0.9547693,1627.4341015815735,135.03336,3278036,364.67,0.43631458,1.2391719,116,0.0037698157,0.3769816,30.114286,82.724304,-2.8991699e-06,[-0.064 -0.677  0.011 -0.475 -0.453],0.69196606,-75.84308152726322,-1.4383749,-43.151154,100,0.009547693,11600,3.3774142,13.198294,0.03377414,80.69906,-0.9092021,0.0043631457
0.90690154,1643.4975504875183,110.5135,3317367,393.31,0.5728656,1.5016614,117,0.0008630138,0.08630138,18.437977,71.47905,2.670288e-07,[-0.063 -0.672  0.009 -0.469 -0.458],1.1676627,-74.11854645309461,-1.1288135,-33.86441,100,0.009069015,11700,3.8461297,10.874325,0.038461294,66.59291,-0.21561146,0.0057286555
1.4544818,1658.9034156799316,972.0315,3352743,353.76,2.7845683,4.8488455,118,0.00028335713,0.028335715,19.122105,21.435255,-2.002716e-07,[-0.056 -0.684  0.005 -0.479 -0.471],3.2972732,-76.85480989349989,-1.3861349,-41.584038,100,0.014544819,11800,21.161331,13.322709,0.21161331,20.623466,0.24499178,0.02784568
1.1067281,1674.741546869278,178.45029,3389958,372.15,0.75586486,1.4953645,119,0.002022383,0.2022383,26.252205,68.191826,1.9359588e-06,[-0.06  -0.689 -0.004 -0.487 -0.456],1.4480464,-75.64663340423968,-1.4973077,-44.91929,100,0.011067281,11900,4.018194,13.702488,0.040181942,66.87333,-0.38294005,0.0075586485
1.278012,1691.0185248851776,1051.5305,3427749,377.91,3.2951677,4.396434,120,0.00028185226,0.028185226,25.12378,13.075467,,[-0.068 -0.692 -0.006 -0.483 -0.463],4.226919,-73.11526166976424,-1.2786852,-38.36055,100,0.012780121,12000,27.76966,12.0385275,0.2776966,22.745708,1.545814,0.032951675
1.0288112,1707.5933854579926,320.9287,3465410,376.61,0.8184509,1.9379491,121,0.00041094547,0.04109455,22.080805,61.241898,-3.8146973e-07,[-0.053 -0.686  0.006 -0.483 -0.469],1.8851097,-73.39308601352576,-1.3434554,-40.30365,100,0.010288112,12100,4.0995817,11.466883,0.040995818,51.600945,0.014882803,0.008184508
3.067563,1722.7454195022583,157796.42,3499615,342.05,19.950178,503.64774,122,7.748335e-07,7.748335e-05,22.179882,2.3096454,6.389618e-07,[-0.057 -0.685  0.007 -0.489 -0.483],40.062195,-78.04200998730319,-1.2910746,-38.732254,100,0.030675635,12200,198.02948,13.572983,1.9802947,0.19855148,11.087759,0.19950174
1.0415294,1737.6619503498077,1063.0475,3530036,304.21,1.9834785,4.8386154,123,0.000115742994,0.0115743,32.286915,21.613665,-1.7547608e-06,[-0.077 -0.698 -0.005 -0.508 -0.51 ],4.497128,-82.80672542868824,-1.2812465,-38.43734,100,0.010415294,12300,12.632887,16.618092,0.12632887,20.667068,1.6787927,0.019834785
1.2837744,1752.7713634967804,1006.92834,3564076,340.4,2.2308807,3.4610224,124,0.00046230687,0.04623069,24.716078,24.876982,1.6212464e-06,[-0.049 -0.7   -0.007 -0.505 -0.503],4.7651525,-74.26889873901892,-1.389238,-41.677185,100,0.012837743,12400,13.613684,13.789936,0.13613683,28.893196,2.1806357,0.022308806
11.80723,1765.6094615459442,4446418.5,3594247,301.71,108.62907,1310.6932,125,1.1895718e-06,0.00011895718,28.980682,1.1676244,1.7547608e-06,[-3.994e-02 -7.057e-01  5.808e-04 -5.086e-01 -5.326e-01],214.61348,-83.0716502889809,-1.5744597,-47.233833,100,0.11807229,12500,1091.9485,15.689116,10.919485,0.0762955,157.61249,1.0862908
0.99588084,1785.3875062465668,119.96763,3636429,421.82,0.16918778,1.0283619,126,0.005381808,0.5381808,22.6021,97.194786,-1.9073486e-08,[-0.076 -0.705 -0.002 -0.486 -0.56 ],0.05109793,-69.06157036247757,-1.1978741,-35.936214,100,0.009958808,12600,1.5547088,10.885025,0.015547088,97.24203,-1.1636441,0.0016918777
1.4221202,1803.2424838542938,22703.371,3679519,430.9,5.749743,47.000557,127,2.5133653e-05,0.0025133654,30.274103,5.7648587,-1.4305115e-06,[-0.076 -0.706 -0.002 -0.485 -0.56 ],15.742522,-69.15356634871677,-1.0091382,-30.092415,100,0.0142212035,12700,54.6839,10.469768,0.546839,2.1276343,8.824188,0.05749743
1.0278058,1822.8219385147095,3386.1155,3719646,401.27,2.47225,7.9405937,128,2.7936152e-05,0.0027936152,32.453094,14.736679,-2.670288e-07,[-0.06  -0.688 -0.007 -0.486 -0.557],4.8320827,-69.65873929051098,-1.3052243,-39.156723,100,0.010278057,12800,21.528496,13.253999,0.21528496,12.593516,1.154084,0.0247225
1.0847281,1838.4456779956818,944.0079,3757627,379.81,1.9189911,4.479993,129,0.00019829444,0.019829445,21.875046,24.214777,7.2479247e-07,[-0.07  -0.687  0.001 -0.49  -0.556],3.277813,-77.29269869819191,-1.2686753,-38.06028,100,0.01084728,12900,15.184482,12.642885,0.15184481,22.321465,0.5925338,0.019189911
1.8448504,1853.440490245819,17689.809,3791185,335.58,7.8851767,28.637806,130,2.569562e-05,0.002569562,27.886189,5.1898446,-2.861023e-06,[-0.089 -0.686  0.005 -0.494 -0.569],14.6687355,-83.08241543598328,-1.3060021,-39.17998,100,0.018448504,13000,65.72818,13.110569,0.65728176,3.4918876,7.679771,0.07885175
1.0726634,1869.4669303894043,320.79706,3825643,344.58,0.8435601,1.6833133,131,0.0007906823,0.07906823,21.344257,61.78749,-1.2588501e-06,[-0.081 -0.671 -0.005 -0.483 -0.562],1.9542757,-78.32139521971861,-1.2976191,-38.928528,100,0.0107266335,13100,5.074537,14.463196,0.050745368,59.40665,0.27071345,0.0084356
1.6047746,1885.644939661026,7325.356,3862753,371.1,6.5116024,26.659092,132,2.2387701e-05,0.0022387702,20.30566,5.7259126,-3.8146973e-07,[-0.084 -0.687 -0.005 -0.489 -0.565],11.663093,-72.68312952990436,-1.0946889,-32.840652,100,0.016047748,13200,54.154037,12.084636,0.5415404,3.7510655,6.0109487,0.065116026
0.90377045,1901.9148623943329,269.06,3899452,366.99,1.1221738,2.3581119,133,0.00060293364,0.060293365,24.190428,39.34352,-2.670288e-07,[-0.048 -0.674 -0.003 -0.482 -0.595],1.7233173,-69.65509294101992,-1.36079,-40.823692,100,0.009037704,13300,7.4425645,13.288013,0.074425645,42.40681,-0.36633122,0.011221738
