VarRet,VarVanillaIw,AvgRet,IterType,J,AvgNormIw,VarNormIw,MinVanillaIw,ESSRenyi,VarJ,AvgEpLen,renyi2,Bound,VarDiscRet,AvgVanillaIw,delta,ESSClassic,MaxVanillaIw,MinNormIw,EpsThisIter,MaxNormIw,VanillaAvgRet,AvgDiscRet,BatchSize,SamplesThisIter
2389812.13351,nan,4462.55595407,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2389812.13351,nan,0.8,nan,nan,nan,112,nan,4462.55595407,4462.55595407,100,50000
0.040833862416,2.59892e-09,4999.12377564,1,899843.0,5.55555e-05,8.02116e-18,0.998597,nan,2.69947,500.0,nan,4749.16,0.040833862416,1.0,0.8,0.555724106713,1.00082,5.54776e-05,100,5.56013e-05,4999.12377564,4999.12377564,100,50000
1993897.87266,0.457362,4543.8339908,1,877041.0,5.05051e-05,8.98857e-10,9.93447e-09,nan,9326.13,454.545454545,nan,4740.19,1993897.87266,1.13925,0.8,1.96958496307,7.23465,4.40413e-13,110,0.000320725,4543.8339908,4543.8339908,100,50000
0.00231186956678,nan,4999.2379078,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.00231186956678,nan,0.8,nan,nan,nan,100,nan,4999.2379078,4999.2379078,100,50000
3703354.09001,1.4662,4095.95549816,1,855332.0,4.55373e-05,1.66662e-09,1.30947e-16,nan,13000.4,409.836065574,nan,4744.6,3703354.09001,1.35066,0.8,2.80396034552,14.0537,4.41486e-21,122,0.000473817,4095.95549816,4095.95549816,100,50000
3325288.85059,96.4706,3468.50472376,1,827434.0,3.85802e-05,1.23162e-08,,nan,13382.5,347.222222222,nan,4715.23,3325288.85059,3.41447,0.8,10.2878370426,380.291,,144,0.00429692,3468.50472376,3468.50472376,100,50000
2189519.35071,656.323,3783.71463936,1,839777.0,4.20875e-05,6.62141e-08,,nan,10557.6,378.787878788,nan,4690.25,2189519.35071,4.19023,0.8,9.86075781729,1205.59,,132,0.0121092,3783.71463936,3783.71463936,100,50000
4559404.20888,nan,2544.98827503,1,nan,nan,nan,nan,nan,nan,255.102040816,nan,nan,4559404.20888,nan,0.8,nan,nan,nan,196,nan,2544.98827503,2544.98827503,100,50000
570772.672919,nan,4092.68996239,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,570772.672919,nan,0.8,nan,nan,nan,122,nan,4092.68996239,4092.68996239,100,50000
2020360.81287,nan,4543.68717271,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2020360.81287,nan,0.8,nan,nan,nan,110,nan,4543.68717271,4543.68717271,100,50000
4415310.95879,7.50146e+06,3728.18116654,1,839747.0,4.14594e-05,3.20839e-06,3.26964e-38,nan,14265.5,373.134328358,nan,4731.1,4415310.95879,63.3945,0.8,12.0007763575,122820.0,2.10195e-44,134,0.0803233,3728.18116654,3728.18116654,100,50000
3383149.1742,14.3603,3728.07778964,1,833742.0,4.14594e-05,3.97711e-09,,nan,13301.1,373.134328358,nan,4715.59,3383149.1742,2.49127,0.8,7.82721766621,24.9961,,134,0.000415982,3728.07778964,3728.07778964,100,50000
3427621.97933,347.073,3468.47620285,1,837272.0,3.85802e-05,4.01784e-08,,nan,12383.6,347.222222222,nan,4715.29,3427621.97933,3.58574,0.8,11.7703512073,830.92,,144,0.00894015,3468.47620285,3468.47620285,100,50000
3786876.4612,nan,3784.64617055,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,3786876.4612,nan,0.8,nan,nan,nan,132,nan,3784.64617055,3784.64617055,100,50000
4836290.70157,nan,3242.64474288,1,nan,nan,nan,nan,nan,nan,324.675324675,nan,nan,4836290.70157,nan,0.8,nan,nan,nan,154,nan,3242.64474288,3242.64474288,100,50000
2215462.01335,nan,4163.35608992,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,2215462.01335,nan,0.8,nan,nan,nan,120,nan,4163.35608992,4163.35608992,100,50000
4881865.12804,186.13,2803.98153346,1,nan,3.1211e-05,1.31589e-08,,nan,nan,280.898876404,nan,nan,4881865.12804,3.71198,0.8,10.9540770698,612.56,,178,0.0051505,2803.98153346,2803.98153346,100,50000
3491470.06335,nan,2969.38159238,1,nan,nan,nan,nan,nan,nan,297.619047619,nan,nan,3491470.06335,nan,0.8,nan,nan,nan,168,nan,2969.38159238,2969.38159238,100,50000
4956195.29932,nan,3242.58039158,1,nan,nan,nan,nan,nan,nan,324.675324675,nan,nan,4956195.29932,nan,0.8,nan,nan,nan,154,nan,3242.58039158,3242.58039158,100,50000
3567966.38678,1.50784,4095.64852111,1,855549.0,4.55373e-05,1.74551e-09,,nan,12525.3,409.836065574,nan,4733.39,3567966.38678,1.33839,0.8,2.84488429959,14.6152,,122,0.000497264,4095.64852111,4095.64852111,100,50000
2928289.16172,nan,4095.00672032,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2928289.16172,nan,0.8,nan,nan,nan,122,nan,4095.00672032,4095.00672032,100,50000
5521806.60575,367.208,3159.29455454,1,801777.0,3.51617e-05,8.37574e-08,,nan,17590.7,316.455696203,nan,4696.64,5521806.60575,2.32817,0.8,10.0783590571,913.88,,158,0.0138021,3159.29455454,3159.29455454,100,50000
3309001.22149,132.045,3468.36588855,1,815243.0,3.85802e-05,1.79841e-08,,nan,14402.2,347.222222222,nan,4715.23,3309001.22149,3.30583,0.8,9.46218166573,523.02,,144,0.00610383,3468.36588855,3468.36588855,100,50000
1731644.68164,0.862935,4543.68556806,1,880258.0,5.05051e-05,1.36191e-09,9.9379e-07,nan,7857.11,454.545454545,nan,4735.01,1731644.68164,1.2713,0.8,2.16777675713,5.6019,3.94803e-11,110,0.000222547,4543.68556806,4543.68556806,100,50000
3743623.72604,235.063,3242.66324382,1,802763.0,3.6075e-05,1.82661e-08,,nan,15445.3,324.675324675,nan,4714.24,3743623.72604,4.09237,0.8,9.28924959485,716.965,,154,0.00632018,3242.66324382,3242.66324382,100,50000
4784704.4998,17.7003,3420.76694996,1,823804.0,3.80518e-05,4.64057e-09,,nan,15174.7,342.465753425,nan,4719.98,4784704.4998,2.35006,0.8,4.09301844484,99.9475,,146,0.00161833,3420.76694996,3420.76694996,100,50000
4128598.43193,20.7814,3419.94725026,1,816953.0,3.80517e-05,3.88486e-09,,nan,15074.9,342.465753425,nan,4710.13,4128598.43193,2.78307,0.8,3.05421928479,40.3527,,146,0.000551726,3419.94725026,3419.94725026,100,50000
2776551.96261,nan,3728.02735852,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,2776551.96261,nan,0.8,nan,nan,nan,134,nan,3728.02735852,3728.02735852,100,50000
4151782.9224,52.517,3242.55643436,1,821399.0,3.6075e-05,4.78938e-09,,nan,14162.6,324.675324675,nan,4714.76,4151782.9224,3.77761,0.8,9.3119301703,98.6445,,154,0.000942025,3242.55643436,3242.55643436,100,50000
3970142.61273,13468.7,3200.04641854,1,799083.0,3.56125e-05,3.22328e-07,,nan,15453.4,320.512820513,nan,4694.61,3970142.61273,7.27976,0.8,11.9819388507,5596.72,,156,0.0273791,3200.04641854,3200.04641854,100,50000
0.0620564174888,1.81656e-06,4999.05408412,1,899830.0,5.55556e-05,5.60705e-15,0.984951,nan,3.32281,500.0,nan,4749.09,0.0620564174888,0.999966,0.8,0.555976145292,1.00735,5.47213e-05,100,5.59659e-05,4999.05408412,4999.05408412,100,50000
4759469.48661,185.066,2970.79302882,1,768052.0,3.30688e-05,1.10457e-08,,nan,19128.8,297.619047619,nan,4704.25,4759469.48661,4.28041,0.8,9.26738337758,601.02,,168,0.00464324,2970.79302882,2970.79302882,100,50000
3608894.01291,nan,3159.41869255,1,nan,nan,nan,nan,nan,nan,316.455696203,nan,nan,3608894.01291,nan,0.8,nan,nan,nan,158,nan,3159.41869255,3159.41869255,100,50000
3916865.59399,3125.52,3005.97940073,1,796392.0,3.34672e-05,9.1518e-08,,nan,16094.8,301.204819277,nan,4667.98,3916865.59399,6.18482,0.8,9.99017841777,2995.9,,166,0.0162113,3005.97940073,3005.97940073,100,50000
4430893.29945,nan,3727.97024782,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,4430893.29945,nan,0.8,nan,nan,nan,134,nan,3727.97024782,3727.97024782,100,50000
2400198.82291,nan,4462.25183368,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2400198.82291,nan,0.8,nan,nan,nan,112,nan,4462.25183368,4462.25183368,100,50000
1701624.07493,nan,3783.77093338,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,1701624.07493,nan,0.8,nan,nan,nan,132,nan,3783.77093338,3783.77093338,100,50000
3612830.64016,nan,2970.04940089,1,nan,nan,nan,nan,nan,nan,297.619047619,nan,nan,3612830.64016,nan,0.8,nan,nan,nan,168,nan,2970.04940089,2970.04940089,100,50000
4811377.00656,nan,3007.41144331,1,nan,nan,nan,nan,nan,nan,301.204819277,nan,nan,4811377.00656,nan,0.8,nan,nan,nan,166,nan,3007.41144331,3007.41144331,100,50000
1874518.9074,0.614296,4543.78021981,1,877367.0,5.05051e-05,1.15307e-09,1.3227e-15,nan,8887.51,454.545454545,nan,4735.29,1874518.9074,1.16572,0.8,1.83264306892,7.52107,5.73061e-20,110,0.000325851,4543.78021981,4543.78021981,100,50000
3926462.49611,nan,3784.68436421,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,3926462.49611,nan,0.8,nan,nan,nan,132,nan,3784.68436421,3784.68436421,100,50000
3215560.83825,31.8468,3728.11351326,1,833463.0,4.14594e-05,6.60983e-09,,nan,12615.1,373.134328358,nan,4715.38,3215560.83825,2.8778,0.8,10.3588277639,131.98,,134,0.00190139,3728.11351326,3728.11351326,100,50000
0.038417079253,4.9222e-07,4999.14826851,1,899847.0,5.55556e-05,1.51918e-15,0.993528,nan,2.61582,500.0,nan,4749.19,0.038417079253,1.0,0.8,0.55662531865,1.00611,5.51958e-05,100,5.5895e-05,4999.14826851,4999.14826851,100,50000
2083526.30311,0.386675,4543.76164307,1,877854.0,5.05051e-05,7.8675e-10,1.73379e-05,nan,9442.11,454.545454545,nan,4747.96,2083526.30311,1.11967,0.8,2.32152038807,5.35834,7.82062e-10,110,0.000241699,4543.76164307,4543.76164307,100,50000
4729522.29364,nan,2971.53312505,1,nan,nan,nan,nan,nan,nan,297.619047619,nan,nan,4729522.29364,nan,0.8,nan,nan,nan,168,nan,2971.53312505,2971.53312505,100,50000
2411162.68901,nan,4462.45942333,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2411162.68901,nan,0.8,nan,nan,nan,112,nan,4462.45942333,4462.45942333,100,50000
2731398.53006,7.12985,3784.69938994,1,822091.0,4.20875e-05,4.53468e-09,,nan,12925.0,378.787878788,nan,4679.01,2731398.53006,1.66886,0.8,2.82834612186,50.665,,132,0.00127774,3784.69938994,3784.69938994,100,50000
2830503.14486,nan,3727.99751315,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,2830503.14486,nan,0.8,nan,nan,nan,134,nan,3727.99751315,3727.99751315,100,50000
3455760.67192,nan,4164.14926983,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,3455760.67192,nan,0.8,nan,nan,nan,120,nan,4164.14926983,4164.14926983,100,50000
3381063.46063,1.31054e+09,3843.05889573,1,840842.0,4.2735e-05,3.54175e-06,,nan,12949.6,384.615384615,nan,4735.1,3381063.46063,822.052,0.8,12.0000779758,1.59899e+06,,130,0.0831245,3843.05889573,3843.05889573,100,50000
4094604.82473,nan,3420.62950809,1,nan,nan,nan,nan,nan,nan,342.465753425,nan,nan,4094604.82473,nan,0.8,nan,nan,nan,146,nan,3420.62950809,3420.62950809,100,50000
3220777.79741,4.9666e+12,3420.7870413,1,820920.0,3.80517e-05,3.80323e-06,,nan,13332.8,342.465753425,nan,4715.38,3220777.79741,43483.8,0.8,10.0000016943,1.14266e+08,,146,0.0999916,3420.7870413,3420.7870413,100,50000
2554959.94302,72.68,3727.10605919,1,841498.0,4.14594e-05,1.21734e-08,,nan,10887.5,373.134328358,nan,4691.92,2554959.94302,3.20349,0.8,8.53027487078,259.133,,134,0.00335368,3727.10605919,3727.10605919,100,50000
3568139.64391,149.429,3200.24786857,1,796860.0,3.56125e-05,2.77487e-08,,nan,15708.7,320.512820513,nan,4653.62,3568139.64391,2.61335,0.8,11.487079403,537.528,,156,0.00732498,3200.24786857,3200.24786857,100,50000
2411163.28734,0.449272,4462.45998078,1,873448.0,4.96032e-05,9.30144e-10,5.38171e-06,nan,10384.2,446.428571429,nan,4747.77,2411163.28734,1.09016,0.8,3.08976757096,7.58098,2.44873e-10,112,0.000344942,4462.45998078,4462.45998078,100,50000
5923229.43922,1163.29,2712.28364967,1,781551.0,3.01932e-05,5.42675e-08,,nan,19821.9,271.739130435,nan,4731.66,5923229.43922,4.42063,0.8,12.1074741992,1738.41,,184,0.0118734,2712.28364967,2712.28364967,100,50000
3467740.39657,3.18786,4029.56249066,1,853526.0,4.48029e-05,2.55404e-09,,nan,12397.5,403.225806452,nan,4731.67,3467740.39657,1.58286,0.8,2.62961792529,28.1959,,124,0.000798086,4029.56249066,4029.56249066,100,50000
3867907.65296,nan,3517.57695262,1,nan,nan,nan,nan,nan,nan,352.112676056,nan,nan,3867907.65296,nan,0.8,nan,nan,nan,142,nan,3517.57695262,3517.57695262,100,50000
0.0630543471997,9.30004e-07,4999.04456268,1,899828.0,5.55556e-05,2.87037e-15,0.98763,nan,3.35064,500.0,nan,4749.08,0.0630543471997,1.0,0.8,0.556507587578,1.01119,5.48681e-05,100,5.61768e-05,4999.04456268,4999.04456268,100,50000
3409480.93267,nan,4095.71638993,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3409480.93267,nan,0.8,nan,nan,nan,122,nan,4095.71638993,4095.71638993,100,50000
4272242.9474,nan,3200.93518103,1,nan,nan,nan,nan,nan,nan,320.512820513,nan,nan,4272242.9474,nan,0.8,nan,nan,nan,156,nan,3200.93518103,3200.93518103,100,50000
3453663.53944,nan,4029.67457664,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,3453663.53944,nan,0.8,nan,nan,nan,124,nan,4029.67457664,4029.67457664,100,50000
4146051.6931,nan,3468.47823214,1,nan,nan,nan,nan,nan,nan,347.222222222,nan,nan,4146051.6931,nan,0.8,nan,nan,nan,144,nan,3468.47823214,3468.47823214,100,50000
1961795.20157,1319.85,4095.76624626,1,856859.0,4.55373e-05,3.05563e-07,2.20894e-24,nan,9425.64,409.836065574,nan,4715.21,1961795.20157,2.99281,0.8,12.0194228843,1551.26,3.36103e-29,122,0.0236033,4095.76624626,4095.76624626,100,50000
1913313.99592,nan,4095.78279387,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,1913313.99592,nan,0.8,nan,nan,nan,122,nan,4095.78279387,4095.78279387,100,50000
3771138.85202,7.64096,3673.05783628,1,825586.0,4.08497e-05,2.90194e-09,,nan,14473.9,367.647058824,nan,4731.96,3771138.85202,2.09613,0.8,7.10270702467,27.1152,,136,0.000528424,3673.05783628,3673.05783628,100,50000
3637360.92454,2.24613e+08,3784.75830156,1,842544.0,4.20875e-05,3.45592e-06,,nan,12606.4,378.787878788,nan,4715.44,3637360.92454,339.304,0.8,12.0001807699,667041.0,,132,0.0827402,3784.75830156,3784.75830156,100,50000
3788360.72246,2484.43,3673.18762179,1,834396.0,4.08497e-05,4.46568e-07,,nan,13525.5,367.647058824,nan,4732.4,3788360.72246,3.0469,0.8,11.9946915715,2250.67,,136,0.0301746,3673.18762179,3673.18762179,100,50000
3978280.84609,nan,3673.10974592,1,nan,nan,nan,nan,nan,nan,367.647058824,nan,nan,3978280.84609,nan,0.8,nan,nan,nan,136,nan,3673.10974592,3673.10974592,100,50000
4389076.47802,nan,2772.7184293,1,nan,nan,nan,nan,nan,nan,277.777777778,nan,nan,4389076.47802,nan,0.8,nan,nan,nan,180,nan,2772.7184293,2772.7184293,100,50000
2906888.64205,nan,4029.6006336,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,2906888.64205,nan,0.8,nan,nan,nan,124,nan,4029.6006336,4029.6006336,100,50000
2840864.91369,nan,3727.17827153,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,2840864.91369,nan,0.8,nan,nan,nan,134,nan,3727.17827153,3727.17827153,100,50000
0.0160606733297,nan,4999.0814413,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0160606733297,nan,0.8,nan,nan,nan,100,nan,4999.0814413,4999.0814413,100,50000
3709544.77649,nan,3784.63565727,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,3709544.77649,nan,0.8,nan,nan,nan,132,nan,3784.63565727,3784.63565727,100,50000
1164512.3011,nan,4462.42861223,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1164512.3011,nan,0.8,nan,nan,nan,112,nan,4462.42861223,4462.42861223,100,50000
2411162.24387,nan,4462.45793684,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2411162.24387,nan,0.8,nan,nan,nan,112,nan,4462.45793684,4462.45793684,100,50000
3326460.70607,nan,3728.01392001,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3326460.70607,nan,0.8,nan,nan,nan,134,nan,3728.01392001,3728.01392001,100,50000
2411163.72938,nan,4462.45965063,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2411163.72938,nan,0.8,nan,nan,nan,112,nan,4462.45965063,4462.45965063,100,50000
0.118734824706,nan,4999.00227773,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.118734824706,nan,0.8,nan,nan,nan,100,nan,4999.00227773,4999.00227773,100,50000
1414435.05603,nan,4543.72089838,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1414435.05603,nan,0.8,nan,nan,nan,110,nan,4543.72089838,4543.72089838,100,50000
3662548.40925,nan,3784.76971418,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,3662548.40925,nan,0.8,nan,nan,nan,132,nan,3784.76971418,3784.76971418,100,50000
4433787.36538,nan,3420.86461085,1,nan,nan,nan,nan,nan,nan,342.465753425,nan,nan,4433787.36538,nan,0.8,nan,nan,nan,146,nan,3420.86461085,3420.86461085,100,50000
2400417.4282,nan,4462.46172609,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2400417.4282,nan,0.8,nan,nan,nan,112,nan,4462.46172609,4462.46172609,100,50000
3128236.90829,nan,3727.08255723,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3128236.90829,nan,0.8,nan,nan,nan,134,nan,3727.08255723,3727.08255723,100,50000
3665683.45074,nan,3284.78537736,1,nan,nan,nan,nan,nan,nan,328.947368421,nan,nan,3665683.45074,nan,0.8,nan,nan,nan,152,nan,3284.78537736,3284.78537736,100,50000
2724824.24817,nan,4029.54311594,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,2724824.24817,nan,0.8,nan,nan,nan,124,nan,4029.54311594,4029.54311594,100,50000
4098956.90718,nan,3728.04872966,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,4098956.90718,nan,0.8,nan,nan,nan,134,nan,3728.04872966,3728.04872966,100,50000
0.0396540380523,nan,4999.14304998,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0396540380523,nan,0.8,nan,nan,nan,100,nan,4999.14304998,4999.14304998,100,50000
2752246.6074,nan,3784.76462774,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,2752246.6074,nan,0.8,nan,nan,nan,132,nan,3784.76462774,3784.76462774,100,50000
1049271.56378,nan,4543.56875245,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1049271.56378,nan,0.8,nan,nan,nan,110,nan,4543.56875245,4543.56875245,100,50000
4730828.18831,nan,3160.28330447,1,nan,nan,nan,nan,nan,nan,316.455696203,nan,nan,4730828.18831,nan,0.8,nan,nan,nan,158,nan,3160.28330447,3160.28330447,100,50000
1526110.99279,nan,4543.63002829,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1526110.99279,nan,0.8,nan,nan,nan,110,nan,4543.63002829,4543.63002829,100,50000
3319265.73253,nan,3728.11416904,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3319265.73253,nan,0.8,nan,nan,nan,134,nan,3728.11416904,3728.11416904,100,50000
3216799.21462,nan,3843.10790365,1,nan,nan,nan,nan,nan,nan,384.615384615,nan,nan,3216799.21462,nan,0.8,nan,nan,nan,130,nan,3843.10790365,3843.10790365,100,50000
2074255.73363,nan,4543.59707944,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2074255.73363,nan,0.8,nan,nan,nan,110,nan,4543.59707944,4543.59707944,100,50000
2946015.62565,nan,4028.42456359,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,2946015.62565,nan,0.8,nan,nan,nan,124,nan,4028.42456359,4028.42456359,100,50000
1199695.7405,nan,4543.69797174,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1199695.7405,nan,0.8,nan,nan,nan,110,nan,4543.69797174,4543.69797174,100,50000
5223018.74081,nan,3374.51787837,1,nan,nan,nan,nan,nan,nan,337.837837838,nan,nan,5223018.74081,nan,0.8,nan,nan,nan,148,nan,3374.51787837,3374.51787837,100,50000
2810570.55585,nan,4095.82748097,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2810570.55585,nan,0.8,nan,nan,nan,122,nan,4095.82748097,4095.82748097,100,50000
3634759.46534,nan,4095.78754181,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3634759.46534,nan,0.8,nan,nan,nan,122,nan,4095.78754181,4095.78754181,100,50000
1169700.20103,nan,4543.65351436,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1169700.20103,nan,0.8,nan,nan,nan,110,nan,4543.65351436,4543.65351436,100,50000
0.106878745024,nan,4999.07609053,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.106878745024,nan,0.8,nan,nan,nan,100,nan,4999.07609053,4999.07609053,100,50000
3005003.59803,nan,4095.78989278,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3005003.59803,nan,0.8,nan,nan,nan,122,nan,4095.78989278,4095.78989278,100,50000
0.0330454430099,nan,4999.18157239,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0330454430099,nan,0.8,nan,nan,nan,100,nan,4999.18157239,4999.18157239,100,50000
