VarRet,VarVanillaIw,AvgRet,IterType,J,AvgNormIw,VarNormIw,MinVanillaIw,ESSRenyi,VarJ,AvgEpLen,renyi2,Bound,VarDiscRet,AvgVanillaIw,delta,ESSClassic,MaxVanillaIw,MinNormIw,EpsThisIter,MaxNormIw,VanillaAvgRet,AvgDiscRet,BatchSize,SamplesThisIter
2499507.16841,nan,4164.28655657,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,2499507.16841,nan,0.8,nan,nan,nan,120,nan,4164.28655657,4164.28655657,100,50000
1002753.01331,nan,4543.62560762,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1002753.01331,nan,0.8,nan,nan,nan,110,nan,4543.62560762,4543.62560762,100,50000
2056243.58863,nan,4543.72964222,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2056243.58863,nan,0.8,nan,nan,nan,110,nan,4543.72964222,4543.72964222,100,50000
2867924.55887,nan,4029.5310738,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,2867924.55887,nan,0.8,nan,nan,nan,124,nan,4029.5310738,4029.5310738,100,50000
3478758.53715,nan,3728.06137484,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3478758.53715,nan,0.8,nan,nan,nan,134,nan,3728.06137484,3728.06137484,100,50000
4373835.07676,nan,3728.05382622,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,4373835.07676,nan,0.8,nan,nan,nan,134,nan,3728.05382622,3728.05382622,100,50000
2083523.54417,nan,4543.7587275,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2083523.54417,nan,0.8,nan,nan,nan,110,nan,4543.7587275,4543.7587275,100,50000
5312414.40262,nan,2802.77002411,1,nan,nan,nan,nan,nan,nan,280.898876404,nan,nan,5312414.40262,nan,0.8,nan,nan,nan,178,nan,2802.77002411,2802.77002411,100,50000
1195221.55631,nan,4461.23050798,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1195221.55631,nan,0.8,nan,nan,nan,112,nan,4461.23050798,4461.23050798,100,50000
2947144.55488,nan,4164.26960133,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,2947144.55488,nan,0.8,nan,nan,nan,120,nan,4164.26960133,4164.26960133,100,50000
2083506.75721,nan,4543.74052409,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2083506.75721,nan,0.8,nan,nan,nan,110,nan,4543.74052409,4543.74052409,100,50000
3825820.86428,nan,3728.09308993,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3825820.86428,nan,0.8,nan,nan,nan,134,nan,3728.09308993,3728.09308993,100,50000
3909468.73678,nan,4029.6228742,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,3909468.73678,nan,0.8,nan,nan,nan,124,nan,4029.6228742,4029.6228742,100,50000
4180664.9699,nan,3673.14515549,1,nan,nan,nan,nan,nan,nan,367.647058824,nan,nan,4180664.9699,nan,0.8,nan,nan,nan,136,nan,3673.14515549,3673.14515549,100,50000
2692713.2276,nan,4095.7511728,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2692713.2276,nan,0.8,nan,nan,nan,122,nan,4095.7511728,4095.7511728,100,50000
5777727.04538,nan,3120.63502699,1,nan,nan,nan,nan,nan,nan,312.5,nan,nan,5777727.04538,nan,0.8,nan,nan,nan,160,nan,3120.63502699,3120.63502699,100,50000
3711321.94974,nan,4095.82060022,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3711321.94974,nan,0.8,nan,nan,nan,122,nan,4095.82060022,4095.82060022,100,50000
1859540.03816,nan,4461.2678965,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1859540.03816,nan,0.8,nan,nan,nan,112,nan,4461.2678965,4461.2678965,100,50000
2411198.9994,nan,4462.49294555,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2411198.9994,nan,0.8,nan,nan,nan,112,nan,4462.49294555,4462.49294555,100,50000
4317222.99534,nan,3728.10543824,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,4317222.99534,nan,0.8,nan,nan,nan,134,nan,3728.10543824,3728.10543824,100,50000
4449584.00686,nan,3842.96298819,1,nan,nan,nan,nan,nan,nan,384.615384615,nan,nan,4449584.00686,nan,0.8,nan,nan,nan,130,nan,3842.96298819,3842.96298819,100,50000
4661594.58023,nan,2519.77441731,1,nan,nan,nan,nan,nan,nan,252.525252525,nan,nan,4661594.58023,nan,0.8,nan,nan,nan,198,nan,2519.77441731,2519.77441731,100,50000
3951800.96216,nan,3516.6937026,1,nan,nan,nan,nan,nan,nan,352.112676056,nan,nan,3951800.96216,nan,0.8,nan,nan,nan,142,nan,3516.6937026,3516.6937026,100,50000
3129555.8593,nan,4029.61341325,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,3129555.8593,nan,0.8,nan,nan,nan,124,nan,4029.61341325,4029.61341325,100,50000
3593147.50895,nan,3467.67980069,1,nan,nan,nan,nan,nan,nan,347.222222222,nan,nan,3593147.50895,nan,0.8,nan,nan,nan,144,nan,3467.67980069,3467.67980069,100,50000
0.0986394029321,nan,4998.99162994,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0986394029321,nan,0.8,nan,nan,nan,100,nan,4998.99162994,4998.99162994,100,50000
2083508.01162,nan,4543.74189215,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2083508.01162,nan,0.8,nan,nan,nan,110,nan,4543.74189215,4543.74189215,100,50000
1254909.96603,nan,4462.40405811,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1254909.96603,nan,0.8,nan,nan,nan,112,nan,4462.40405811,4462.40405811,100,50000
4156573.13311,nan,3200.0613086,1,nan,nan,nan,nan,nan,nan,320.512820513,nan,nan,4156573.13311,nan,0.8,nan,nan,nan,156,nan,3200.0613086,3200.0613086,100,50000
3438874.69833,nan,3728.03884673,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3438874.69833,nan,0.8,nan,nan,nan,134,nan,3728.03884673,3728.03884673,100,50000
4065127.64008,nan,3728.09718602,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,4065127.64008,nan,0.8,nan,nan,nan,134,nan,3728.09718602,3728.09718602,100,50000
3574743.8645,nan,3373.69580266,1,nan,nan,nan,nan,nan,nan,337.837837838,nan,nan,3574743.8645,nan,0.8,nan,nan,nan,148,nan,3373.69580266,3373.69580266,100,50000
2857503.53551,nan,3728.13420038,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,2857503.53551,nan,0.8,nan,nan,nan,134,nan,3728.13420038,3728.13420038,100,50000
3414801.88497,nan,3727.9666244,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3414801.88497,nan,0.8,nan,nan,nan,134,nan,3727.9666244,3727.9666244,100,50000
2967059.0341,nan,4164.32307048,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,2967059.0341,nan,0.8,nan,nan,nan,120,nan,4164.32307048,4164.32307048,100,50000
3407919.93955,nan,4095.91143341,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3407919.93955,nan,0.8,nan,nan,nan,122,nan,4095.91143341,4095.91143341,100,50000
2750992.52352,nan,4029.61290872,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,2750992.52352,nan,0.8,nan,nan,nan,124,nan,4029.61290872,4029.61290872,100,50000
5463334.6687,nan,3374.58008469,1,nan,nan,nan,nan,nan,nan,337.837837838,nan,nan,5463334.6687,nan,0.8,nan,nan,nan,148,nan,3374.58008469,3374.58008469,100,50000
2083503.3977,nan,4543.7365244,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2083503.3977,nan,0.8,nan,nan,nan,110,nan,4543.7365244,4543.7365244,100,50000
4682843.43646,nan,3420.80268591,1,nan,nan,nan,nan,nan,nan,342.465753425,nan,nan,4682843.43646,nan,0.8,nan,nan,nan,146,nan,3420.80268591,3420.80268591,100,50000
0.187925658245,nan,4999.04454352,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.187925658245,nan,0.8,nan,nan,nan,100,nan,4999.04454352,4999.04454352,100,50000
2205918.82982,nan,4094.89769117,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2205918.82982,nan,0.8,nan,nan,nan,122,nan,4094.89769117,4094.89769117,100,50000
960444.484855,nan,4461.1613273,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,960444.484855,nan,0.8,nan,nan,nan,112,nan,4461.1613273,4461.1613273,100,50000
4060773.67698,nan,3285.39892254,1,nan,nan,nan,nan,nan,nan,328.947368421,nan,nan,4060773.67698,nan,0.8,nan,nan,nan,152,nan,3285.39892254,3285.39892254,100,50000
3690049.62524,nan,3728.09066402,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3690049.62524,nan,0.8,nan,nan,nan,134,nan,3728.09066402,3728.09066402,100,50000
3926418.75019,nan,3673.20326108,1,nan,nan,nan,nan,nan,nan,367.647058824,nan,nan,3926418.75019,nan,0.8,nan,nan,nan,136,nan,3673.20326108,3673.20326108,100,50000
4160375.17373,nan,3081.26083121,1,nan,nan,nan,nan,nan,nan,308.641975309,nan,nan,4160375.17373,nan,0.8,nan,nan,nan,162,nan,3081.26083121,3081.26083121,100,50000
3996204.91319,nan,3373.63281051,1,nan,nan,nan,nan,nan,nan,337.837837838,nan,nan,3996204.91319,nan,0.8,nan,nan,nan,148,nan,3373.63281051,3373.63281051,100,50000
4472514.4982,nan,3468.56594992,1,nan,nan,nan,nan,nan,nan,347.222222222,nan,nan,4472514.4982,nan,0.8,nan,nan,nan,144,nan,3468.56594992,3468.56594992,100,50000
2628290.19767,nan,4095.76001241,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2628290.19767,nan,0.8,nan,nan,nan,122,nan,4095.76001241,4095.76001241,100,50000
987418.060074,nan,4461.27290651,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,987418.060074,nan,0.8,nan,nan,nan,112,nan,4461.27290651,4461.27290651,100,50000
3141503.40235,nan,4095.75190069,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3141503.40235,nan,0.8,nan,nan,nan,122,nan,4095.75190069,4095.75190069,100,50000
2083467.49793,nan,4543.69786657,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2083467.49793,nan,0.8,nan,nan,nan,110,nan,4543.69786657,4543.69786657,100,50000
1119713.45624,nan,4543.65167305,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1119713.45624,nan,0.8,nan,nan,nan,110,nan,4543.65167305,4543.65167305,100,50000
2370144.10621,nan,4164.2437599,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,2370144.10621,nan,0.8,nan,nan,nan,120,nan,4164.2437599,4164.2437599,100,50000
3488955.71759,nan,4164.20440775,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,3488955.71759,nan,0.8,nan,nan,nan,120,nan,4164.20440775,4164.20440775,100,50000
1116153.62423,nan,4543.76368109,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1116153.62423,nan,0.8,nan,nan,nan,110,nan,4543.76368109,4543.76368109,100,50000
4757885.73482,nan,3007.41641544,1,nan,nan,nan,nan,nan,nan,301.204819277,nan,nan,4757885.73482,nan,0.8,nan,nan,nan,166,nan,3007.41641544,3007.41641544,100,50000
2336769.42302,nan,4462.4280845,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2336769.42302,nan,0.8,nan,nan,nan,112,nan,4462.4280845,4462.4280845,100,50000
4552116.8681,nan,3329.36738348,1,nan,nan,nan,nan,nan,nan,333.333333333,nan,nan,4552116.8681,nan,0.8,nan,nan,nan,150,nan,3329.36738348,3329.36738348,100,50000
2074440.47195,nan,4543.79647144,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,2074440.47195,nan,0.8,nan,nan,nan,110,nan,4543.79647144,4543.79647144,100,50000
3738799.84723,nan,3728.13358622,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3738799.84723,nan,0.8,nan,nan,nan,134,nan,3728.13358622,3728.13358622,100,50000
0.0855655153482,nan,4999.11261906,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0855655153482,nan,0.8,nan,nan,nan,100,nan,4999.11261906,4999.11261906,100,50000
0.0278783739801,nan,4999.20677415,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0278783739801,nan,0.8,nan,nan,nan,100,nan,4999.20677415,4999.20677415,100,50000
2205375.23641,nan,4094.79321251,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2205375.23641,nan,0.8,nan,nan,nan,122,nan,4094.79321251,4094.79321251,100,50000
3084196.20264,nan,4095.76177161,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3084196.20264,nan,0.8,nan,nan,nan,122,nan,4095.76177161,4095.76177161,100,50000
2908311.50489,nan,3784.81136151,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,2908311.50489,nan,0.8,nan,nan,nan,132,nan,3784.81136151,3784.81136151,100,50000
1150063.9317,nan,4543.68346462,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1150063.9317,nan,0.8,nan,nan,nan,110,nan,4543.68346462,4543.68346462,100,50000
2612321.61327,nan,4095.79216848,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2612321.61327,nan,0.8,nan,nan,nan,122,nan,4095.79216848,4095.79216848,100,50000
2685530.71072,nan,4164.14307279,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,2685530.71072,nan,0.8,nan,nan,nan,120,nan,4164.14307279,4164.14307279,100,50000
4902104.82103,nan,3160.2487415,1,nan,nan,nan,nan,nan,nan,316.455696203,nan,nan,4902104.82103,nan,0.8,nan,nan,nan,158,nan,3160.2487415,3160.2487415,100,50000
3852233.07657,nan,4029.59716142,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,3852233.07657,nan,0.8,nan,nan,nan,124,nan,4029.59716142,4029.59716142,100,50000
4622866.53396,nan,3160.17064181,1,nan,nan,nan,nan,nan,nan,316.455696203,nan,nan,4622866.53396,nan,0.8,nan,nan,nan,158,nan,3160.17064181,3160.17064181,100,50000
4293673.9509,nan,3784.76459533,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,4293673.9509,nan,0.8,nan,nan,nan,132,nan,3784.76459533,3784.76459533,100,50000
1165892.44476,nan,4543.64974904,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1165892.44476,nan,0.8,nan,nan,nan,110,nan,4543.64974904,4543.64974904,100,50000
0.0110576309378,nan,4999.18614594,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0110576309378,nan,0.8,nan,nan,nan,100,nan,4999.18614594,4999.18614594,100,50000
4949198.95488,nan,3120.68180603,1,nan,nan,nan,nan,nan,nan,312.5,nan,nan,4949198.95488,nan,0.8,nan,nan,nan,160,nan,3120.68180603,3120.68180603,100,50000
2400366.65588,nan,4462.41131182,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2400366.65588,nan,0.8,nan,nan,nan,112,nan,4462.41131182,4462.41131182,100,50000
1066258.68631,nan,4462.32461177,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1066258.68631,nan,0.8,nan,nan,nan,112,nan,4462.32461177,4462.32461177,100,50000
0.062841282447,nan,4999.11535186,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.062841282447,nan,0.8,nan,nan,nan,100,nan,4999.11535186,4999.11535186,100,50000
2712003.11421,nan,4028.5659429,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,2712003.11421,nan,0.8,nan,nan,nan,124,nan,4028.5659429,4028.5659429,100,50000
3721234.85416,nan,4095.850535,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3721234.85416,nan,0.8,nan,nan,nan,122,nan,4095.850535,4095.850535,100,50000
0.107547398579,nan,4998.93891057,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.107547398579,nan,0.8,nan,nan,nan,100,nan,4998.93891057,4998.93891057,100,50000
3586615.1097,nan,4095.80337896,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3586615.1097,nan,0.8,nan,nan,nan,122,nan,4095.80337896,4095.80337896,100,50000
3672138.70651,nan,4095.70708435,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3672138.70651,nan,0.8,nan,nan,nan,122,nan,4095.70708435,4095.70708435,100,50000
4155067.5411,nan,3241.94746828,1,nan,nan,nan,nan,nan,nan,324.675324675,nan,nan,4155067.5411,nan,0.8,nan,nan,nan,154,nan,3241.94746828,3241.94746828,100,50000
1292877.20612,nan,4462.3856143,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1292877.20612,nan,0.8,nan,nan,nan,112,nan,4462.3856143,4462.3856143,100,50000
3612211.25648,nan,4029.59471837,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,3612211.25648,nan,0.8,nan,nan,nan,124,nan,4029.59471837,4029.59471837,100,50000
3680189.66514,nan,3784.79535131,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,3680189.66514,nan,0.8,nan,nan,nan,132,nan,3784.79535131,3784.79535131,100,50000
4390392.6729,nan,3420.73636614,1,nan,nan,nan,nan,nan,nan,342.465753425,nan,nan,4390392.6729,nan,0.8,nan,nan,nan,146,nan,3420.73636614,3420.73636614,100,50000
4457520.37297,nan,3843.08255019,1,nan,nan,nan,nan,nan,nan,384.615384615,nan,nan,4457520.37297,nan,0.8,nan,nan,nan,130,nan,3843.08255019,3843.08255019,100,50000
3010663.73661,nan,4095.87327137,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3010663.73661,nan,0.8,nan,nan,nan,122,nan,4095.87327137,4095.87327137,100,50000
2304682.33834,nan,4163.16935719,1,nan,nan,nan,nan,nan,nan,416.666666667,nan,nan,2304682.33834,nan,0.8,nan,nan,nan,120,nan,4163.16935719,4163.16935719,100,50000
4333287.55087,nan,3420.85867433,1,nan,nan,nan,nan,nan,nan,342.465753425,nan,nan,4333287.55087,nan,0.8,nan,nan,nan,146,nan,3420.85867433,3420.85867433,100,50000
1067375.91342,nan,4462.37298653,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1067375.91342,nan,0.8,nan,nan,nan,112,nan,4462.37298653,4462.37298653,100,50000
3654151.97367,nan,4095.71023296,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3654151.97367,nan,0.8,nan,nan,nan,122,nan,4095.71023296,4095.71023296,100,50000
2823620.34769,nan,4029.46837829,1,nan,nan,nan,nan,nan,nan,403.225806452,nan,nan,2823620.34769,nan,0.8,nan,nan,nan,124,nan,4029.46837829,4029.46837829,100,50000
1380219.45731,nan,4542.73620166,1,nan,nan,nan,nan,nan,nan,454.545454545,nan,nan,1380219.45731,nan,0.8,nan,nan,nan,110,nan,4542.73620166,4542.73620166,100,50000
0.0160841564833,nan,4999.11968845,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0160841564833,nan,0.8,nan,nan,nan,100,nan,4999.11968845,4999.11968845,100,50000
2347167.50831,nan,4462.37640194,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,2347167.50831,nan,0.8,nan,nan,nan,112,nan,4462.37640194,4462.37640194,100,50000
2700440.79445,nan,4095.81057561,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2700440.79445,nan,0.8,nan,nan,nan,122,nan,4095.81057561,4095.81057561,100,50000
3474101.65431,nan,4095.6928013,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3474101.65431,nan,0.8,nan,nan,nan,122,nan,4095.6928013,4095.6928013,100,50000
5136619.70193,nan,3420.84135632,1,nan,nan,nan,nan,nan,nan,342.465753425,nan,nan,5136619.70193,nan,0.8,nan,nan,nan,146,nan,3420.84135632,3420.84135632,100,50000
1456677.5117,nan,4462.41327399,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1456677.5117,nan,0.8,nan,nan,nan,112,nan,4462.41327399,4462.41327399,100,50000
0.0408052755654,nan,4999.11066664,1,nan,nan,nan,nan,nan,nan,500.0,nan,nan,0.0408052755654,nan,0.8,nan,nan,nan,100,nan,4999.11066664,4999.11066664,100,50000
3549907.50939,nan,3727.28692642,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3549907.50939,nan,0.8,nan,nan,nan,134,nan,3727.28692642,3727.28692642,100,50000
4109285.55274,nan,3728.14572844,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,4109285.55274,nan,0.8,nan,nan,nan,134,nan,3728.14572844,3728.14572844,100,50000
2125253.84769,nan,4095.73857628,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2125253.84769,nan,0.8,nan,nan,nan,122,nan,4095.73857628,4095.73857628,100,50000
3713023.07975,nan,4095.85225542,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3713023.07975,nan,0.8,nan,nan,nan,122,nan,4095.85225542,4095.85225542,100,50000
3713071.31838,nan,4095.87958186,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,3713071.31838,nan,0.8,nan,nan,nan,122,nan,4095.87958186,4095.87958186,100,50000
3854463.27904,nan,3673.16197166,1,nan,nan,nan,nan,nan,nan,367.647058824,nan,nan,3854463.27904,nan,0.8,nan,nan,nan,136,nan,3673.16197166,3673.16197166,100,50000
3903231.475,nan,3727.99881109,1,nan,nan,nan,nan,nan,nan,373.134328358,nan,nan,3903231.475,nan,0.8,nan,nan,nan,134,nan,3727.99881109,3727.99881109,100,50000
2873022.05622,nan,4095.76306679,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2873022.05622,nan,0.8,nan,nan,nan,122,nan,4095.76306679,4095.76306679,100,50000
1258655.66521,nan,4462.42854373,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1258655.66521,nan,0.8,nan,nan,nan,112,nan,4462.42854373,4462.42854373,100,50000
4585963.47823,nan,3160.21949356,1,nan,nan,nan,nan,nan,nan,316.455696203,nan,nan,4585963.47823,nan,0.8,nan,nan,nan,158,nan,3160.21949356,3160.21949356,100,50000
3795426.7043,nan,3420.87607692,1,nan,nan,nan,nan,nan,nan,342.465753425,nan,nan,3795426.7043,nan,0.8,nan,nan,nan,146,nan,3420.87607692,3420.87607692,100,50000
1486333.02839,nan,4462.33487029,1,nan,nan,nan,nan,nan,nan,446.428571429,nan,nan,1486333.02839,nan,0.8,nan,nan,nan,112,nan,4462.33487029,4462.33487029,100,50000
2851824.9266,nan,3784.77862443,1,nan,nan,nan,nan,nan,nan,378.787878788,nan,nan,2851824.9266,nan,0.8,nan,nan,nan,132,nan,3784.77862443,3784.77862443,100,50000
2362524.75326,nan,4095.80034563,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2362524.75326,nan,0.8,nan,nan,nan,122,nan,4095.80034563,4095.80034563,100,50000
2895720.2616,nan,4095.84478352,1,nan,nan,nan,nan,nan,nan,409.836065574,nan,nan,2895720.2616,nan,0.8,nan,nan,nan,122,nan,4095.84478352,4095.84478352,100,50000
