IterType,AvgEpLen,AvgRet,MinNormIw,MinVanillaIw,J,BatchSize,VarRet,MaxNormIw,AvgDiscRet,VanillaAvgRet,ESSRenyi,AvgVanillaIw,VarJ,eRenyi2,ESSClassic,EpsThisIter,VarVanillaIw,MaxVanillaIw,Bound,VarNormIw,VarDiscRet,Delta,AvgNormIw
1,500.0,-1425.44948405,4.3128e-07,4.95572e-05,-1174.74,100,133464.220469,0.0317348,-1425.44948405,-1425.44948405,49.6448766626,1.14907,130.627,2.01431,51.3618457274,100,1.26298,3.64656,-1458.54,9.56536e-05,133464.220469,0.5,0.01
1,500.0,-1209.06420183,0.000640356,0.0553747,-1150.77,100,56541.9048199,0.0223467,-1209.06420183,-1209.06420183,82.8290815248,0.864748,88.4035,1.20731,78.2896338812,100,0.209463,1.93243,-1368.85,2.8011e-05,56541.9048199,0.5,0.01
1,500.0,-1137.07916884,0.00151198,0.159713,-1107.32,100,20314.4336956,0.0269729,-1137.07916884,-1137.07916884,85.3642212458,1.05632,177.422,1.17145,82.1809494985,100,0.24438,2.84919,-1319.48,2.19017e-05,20314.4336956,0.5,0.01
1,500.0,-1147.11126274,0.0012291,0.125614,-1128.97,100,16051.9934974,0.0208121,-1147.11126274,-1147.11126274,93.6706228879,1.022,88.3433,1.06757,92.2420133592,100,0.088734,2.127,-1324.09,8.49546e-06,16051.9934974,0.5,0.01
1,500.0,-1119.49211585,0.000233496,0.0282697,-1026.37,100,6570.01200069,0.165122,-1119.49211585,-1119.49211585,45.3374356739,1.21072,414.047,2.20568,22.4456481316,100,5.11593,19.9916,-1211.71,0.000349011,6570.01200069,0.5,0.01
1,500.0,-1127.83169621,0.00029766,0.0274853,-1057.48,100,40641.1678282,0.0527974,-1127.83169621,-1127.83169621,66.1268120689,0.923378,296.62,1.51225,57.8563426473,100,0.627343,4.8752,-1298.63,7.35776e-05,40641.1678282,0.5,0.01
1,500.0,-1127.12849432,0.000889313,0.0856053,-1078.89,100,55044.5869417,0.0453832,-1127.12849432,-1127.12849432,77.769169318,0.962601,334.952,1.28586,71.9482978557,100,0.364918,4.36859,-1301.36,3.93825e-05,55044.5869417,0.5,0.01
1,500.0,-1061.5042932,9.24506e-07,9.30717e-05,-901.479,100,50046.0326858,0.0525428,-1061.5042932,-1061.5042932,42.6291346069,1.00672,348.675,2.34581,35.1520466752,100,1.88854,5.28958,-1201.79,0.000186342,50046.0326858,0.5,0.01
1,500.0,-1072.949324,9.11124e-14,9.30893e-12,-830.975,100,100477.597722,0.0616924,-1072.949324,-1072.949324,35.0097830811,1.0217,370.938,2.85634,33.0694325306,100,2.13406,6.30309,-1162.41,0.000204439,100477.597722,0.5,0.01
1,500.0,-871.962134308,0.00147709,0.164078,-815.604,100,73681.4952606,0.126422,-871.962134308,-871.962134308,72.6513292939,1.11082,368.044,1.37644,38.0650892213,100,2.02795,14.0431,-1045.76,0.000164351,73681.4952606,0.5,0.01
1,500.0,-869.956730412,0.000184496,0.0197401,-774.147,100,94122.9070894,0.0227771,-869.956730412,-869.956730412,71.8081194647,1.06995,238.692,1.3926,74.5372423901,100,0.395024,2.43704,-1005.86,3.45062e-05,94122.9070894,0.5,0.01
1,500.0,-811.892432817,0.000869287,0.0865321,-750.122,100,75611.2100876,0.0312156,-811.892432817,-811.892432817,73.7853262987,0.995437,232.146,1.35528,72.4658144023,100,0.380304,3.10732,-978.475,3.83799e-05,75611.2100876,0.5,0.01
1,500.0,-795.445899001,0.000393915,0.0380016,-723.745,100,105573.015757,0.027467,-795.445899001,-795.445899001,72.225348106,0.964714,234.548,1.38456,67.6385167074,100,0.449776,2.64978,-954.612,4.8328e-05,105573.015757,0.5,0.01
1,500.0,-710.04562472,0.000509621,0.0512761,-663.085,100,61637.5948967,0.0324883,-710.04562472,-710.04562472,80.9927750953,1.00616,137.788,1.23468,79.6117769793,100,0.261881,3.26885,-880.979,2.58682e-05,61637.5948967,0.5,0.01
1,500.0,-704.02745837,0.000905097,0.0874509,-673.199,100,57909.4444311,0.0217478,-704.02745837,-704.02745837,87.3004531011,0.966205,161.328,1.14547,85.2873486869,100,0.162671,2.10128,-883.145,1.74249e-05,57909.4444311,0.5,0.01
1,500.0,-681.710779459,0.00147045,0.142075,-660.279,100,27374.7088537,0.0184184,-681.710779459,-681.710779459,90.3721039768,0.966201,129.621,1.10654,88.5082834611,100,0.122434,1.77959,-866.485,1.3115e-05,27374.7088537,0.5,0.01
1,500.0,-682.266744064,0.00259106,0.258966,-657.494,100,55368.8330245,0.0216089,-682.266744064,-682.266744064,90.4399658751,0.999463,146.631,1.10571,88.879610681,100,0.126246,2.15973,-863.708,1.26381e-05,55368.8330245,0.5,0.01
1,500.0,-705.613276737,0.000830678,0.0842377,-666.427,100,74754.2435022,0.0245977,-705.613276737,-705.613276737,84.8771566068,1.01408,161.28,1.17817,83.624878033,100,0.203405,2.49441,-879.302,1.97794e-05,74754.2435022,0.5,0.01
1,500.0,-648.447700749,0.00337185,0.323753,-631.15,100,8193.01285059,0.030524,-648.447700749,-648.447700749,84.5351663679,0.960166,79.8209,1.18294,82.4447103614,100,0.198291,2.93081,-740.941,2.15085e-05,8193.01285059,0.5,0.01
1,500.0,-622.878246827,0.0017739,0.180435,-613.045,100,4140.03755205,0.0215042,-622.878246827,-622.878246827,89.8880970018,1.01716,65.2977,1.11249,89.3154163265,100,0.125019,2.18733,-701.364,1.20835e-05,4140.03755205,0.5,0.01
1,500.0,-647.7281999,0.00193771,0.178867,-623.88,100,41952.0919594,0.0199336,-647.7281999,-647.7281999,89.7344702584,0.923085,127.553,1.1144,86.8836591239,100,0.129934,1.84005,-831.027,1.52489e-05,41952.0919594,0.5,0.01
1,500.0,-620.320764743,0.000142606,0.012742,-577.514,100,7665.41963575,0.0904821,-620.320764743,-620.320764743,99.9996066109,0.893515,100.143,1.0,28.2629946861,100,2.04689,8.08472,-689.471,0.000256383,7665.41963575,0.5,0.01
1,500.0,-606.493442655,0.000324934,0.0321313,-591.431,100,2725.15770541,0.0232652,-606.493442655,-606.493442655,82.5013850042,0.988856,55.6399,1.2121,78.0585063508,100,0.277636,2.30059,-669.855,2.83929e-05,2725.15770541,0.5,0.01
1,500.0,-600.719830414,0.000314154,0.0306746,-582.448,100,5020.49552196,0.0240906,-600.719830414,-600.719830414,84.6868278319,0.976418,64.0731,1.18082,78.4541270684,100,0.264475,2.35225,-691.367,2.77404e-05,5020.49552196,0.5,0.01
1,500.0,-597.215469319,0.00295409,0.311854,-586.723,100,24362.3388159,0.014259,-597.215469319,-597.215469319,94.9708281359,1.05567,109.622,1.05295,95.4598964903,100,0.0535386,1.50528,-787.972,4.80409e-06,24362.3388159,0.5,0.01
1,500.0,-611.459610505,0.000886019,0.082161,-582.68,100,16131.467802,0.0199566,-611.459610505,-611.459610505,88.2119313658,0.927305,61.9084,1.13363,84.0008894518,100,0.165433,1.85059,-716.545,1.92387e-05,16131.467802,0.5,0.01
1,500.0,-578.817599419,0.000113916,0.0125133,-546.23,100,3589.11569525,0.26111,-578.817599419,-578.817599419,59.6461436849,1.09847,185.017,1.67655,13.1658038156,100,8.03869,28.6821,-646.546,0.000666205,3589.11569525,0.5,0.01
1,500.0,-577.109853913,0.00109414,0.106371,-561.687,100,3579.34447388,0.0300486,-577.109853913,-577.109853913,80.3000715258,0.972187,74.7336,1.24533,78.1710517814,100,0.266595,2.92129,-644.45,2.82066e-05,3579.34447388,0.5,0.01
1,500.0,-570.035212631,0.000642255,0.062169,-551.543,100,2494.56525846,0.0279393,-570.035212631,-570.035212631,77.3905088546,0.967979,59.2223,1.29215,73.157509873,100,0.347265,2.70446,-630.804,3.7062e-05,2494.56525846,0.5,0.01
1,500.0,-552.37106174,0.00125023,0.133587,-536.322,100,3547.67627796,0.034648,-552.37106174,-552.37106174,81.1726488128,1.06851,64.1473,1.23194,75.1711397314,100,0.380913,3.70217,-617.399,3.33634e-05,3547.67627796,0.5,0.01
1,500.0,-546.171860334,5.30822e-08,4.04184e-06,-516.401,100,2369.56469174,0.101919,-546.171860334,-546.171860334,99.9997377403,0.76143,66.7783,1.0,23.690710816,100,1.88636,7.76039,-584.224,0.00032536,2369.56469174,0.5,0.01
1,500.0,-537.170950444,0.00135446,0.131008,-524.745,100,3165.20407014,0.0320472,-537.170950444,-537.170950444,83.2853180156,0.967238,67.801,1.20069,79.4685011157,100,0.24415,3.09973,-598.515,2.6097e-05,3165.20407014,0.5,0.01
1,500.0,-547.566957816,0.00113057,0.109038,-532.363,100,2820.63737662,0.0333882,-547.566957816,-547.566957816,81.6796273856,0.964449,51.8435,1.2243,73.7010988676,100,0.335264,3.22013,-609.765,3.60436e-05,2820.63737662,0.5,0.01
1,500.0,-536.78801587,0.00447292,0.451182,-531.432,100,2710.38322681,0.0165733,-536.78801587,-536.78801587,93.3233267599,1.0087,47.8353,1.07154,93.3746292363,100,0.0729234,1.67175,-608.972,7.16713e-06,2710.38322681,0.5,0.01
1,500.0,-540.973066394,7.69329e-06,0.000752216,-509.808,100,2947.35480828,0.0460013,-540.973066394,-540.973066394,59.7201273994,0.977755,77.1209,1.67448,52.4376617939,100,0.87588,4.4978,-600.53,9.16188e-05,2947.35480828,0.5,0.01
1,500.0,-502.163302394,0.00151238,0.154724,-492.808,100,1865.65013964,0.0344893,-502.163302394,-502.163302394,84.1948984681,1.02305,51.3651,1.18772,80.8079081625,100,0.25109,3.52844,-557.443,2.39902e-05,1865.65013964,0.5,0.01
1,500.0,-509.112448766,0.00310532,0.290853,-500.918,100,2090.46375478,0.0216758,-509.112448766,-509.112448766,88.2147606628,0.93663,47.5907,1.1336,85.9092735084,100,0.145343,2.03022,-568.049,1.65675e-05,2090.46375478,0.5,0.01
1,500.0,-500.637161836,0.00155944,0.163562,-487.481,100,2608.94894948,0.0342012,-500.637161836,-500.637161836,79.7573528943,1.04886,64.4321,1.2538,77.0319432852,100,0.331322,3.58721,-560.47,3.01175e-05,2608.94894948,0.5,0.01
1,500.0,-499.535020098,0.00376552,0.380886,-495.714,100,2932.4330318,0.0139262,-499.535020098,-499.535020098,94.9583681657,1.01151,51.4441,1.05309,95.8095578246,100,0.0452019,1.40864,-566.396,4.41791e-06,2932.4330318,0.5,0.01
1,500.0,-501.924132585,0.000520129,0.0493894,-492.479,100,2243.76636534,0.0223417,-501.924132585,-501.924132585,87.4800491012,0.949561,48.1662,1.14312,82.99694661,100,0.186584,2.12148,-565.979,2.06933e-05,2243.76636534,0.5,0.01
1,500.0,-496.315439208,0.00177152,0.173587,-492.247,100,2077.63164825,0.0151292,-496.315439208,-496.315439208,93.8592756688,0.979874,45.986,1.06542,93.0002959656,100,0.0729965,1.48247,-555.032,7.60258e-06,2077.63164825,0.5,0.01
1,500.0,-497.11720407,0.0043244,0.421382,-492.942,100,2290.70288334,0.016414,-497.11720407,-497.11720407,93.9226338709,0.974427,44.4317,1.06471,93.6760107459,100,0.0647479,1.59943,-557.797,6.8191e-06,2290.70288334,0.5,0.01
1,500.0,-496.747707185,0.00344329,0.344907,-491.965,100,1893.6845823,0.0218113,-496.747707185,-496.747707185,91.7793320004,1.00168,45.0847,1.08957,90.2616086877,100,0.109347,2.1848,-556.415,1.0898e-05,1893.6845823,0.5,0.01
1,500.0,-484.235545913,0.00256055,0.256749,-479.714,100,1790.61738223,0.0176928,-484.235545913,-484.235545913,93.1788536655,1.00271,41.9841,1.0732,93.5085156205,100,0.0705036,1.77408,-543.854,7.01227e-06,1790.61738223,0.5,0.01
1,500.0,-490.667615087,0.000884334,0.0826277,-483.997,100,1746.34239541,0.0179422,-490.667615087,-490.667615087,89.5264333036,0.934349,41.2382,1.11699,86.0583648959,100,0.142858,1.67642,-547.332,1.63639e-05,1746.34239541,0.5,0.01
1,500.0,-490.360761141,0.00134891,0.130357,-481.205,100,2407.97333073,0.0203794,-490.360761141,-490.360761141,86.1280800518,0.966394,48.7104,1.16106,82.9502151308,100,0.193899,1.96945,-549.666,2.07619e-05,2407.97333073,0.5,0.01
1,500.0,-483.464366656,,,-455.153,100,2024.19106435,1.0,-483.464366656,-483.464366656,99.9999046327,3.99788e-12,,1.0,1.0,100,1.5983e-21,3.99788e-10,-521.234,0.01,2024.19106435,0.5,0.01
,500.0,-483.464366656,nan,2.50133e+09,nan,200,2024.19106435,nan,-1344.34922931,-483.464366656,1774.36986296,inf,nan,0.112716,nan,100,nan,inf,nan,nan,197296.167521,0.5,nan
1,500.0,-484.541217433,0.000622262,0.122024,-477.627,200,2197.40014948,0.0114209,-484.541217433,-484.541217433,175.212854194,0.980489,46.509,1.14147,172.220957186,100,0.155846,2.23961,-527.549,4.05275e-06,2197.40014948,0.5,0.005
2,500.0,-478.89805335,0.01,1.0,-478.898,200,1880.36393235,0.01,-478.89805335,-478.89805335,200.0,1.0,43.1458,1.0,100.0,100,,1.0,-537.292,3.50449e-18,1880.36393235,0.5,0.01
1,500.0,-480.568712064,0.00111333,0.219137,-474.62,200,2582.9942947,0.00925345,-480.568712064,-480.568712064,179.397686198,0.984147,46.847,1.11484,176.432855935,100,0.130025,1.82135,-521.626,3.35618e-06,2582.9942947,0.5,0.005
2,500.0,-476.540969588,0.01,1.0,-476.541,200,2010.35752921,0.01,-476.540969588,-476.540969588,200.0,1.0,44.6123,1.0,100.0,100,,1.0,-538.473,3.50449e-18,2010.35752921,0.5,0.01
1,500.0,-479.264513398,0.000881752,0.174554,-470.978,200,2123.84448134,0.0100009,-479.264513398,-479.264513398,171.973524803,0.989811,42.1505,1.16297,173.773179138,100,0.148609,1.97979,-518.204,3.7921e-06,2123.84448134,0.5,0.005
2,500.0,-484.931335819,0.01,1.0,-484.931,200,2494.00087557,0.01,-484.931335819,-484.931335819,200.0,1.0,49.6896,1.0,100.0,100,,1.0,-545.801,3.50449e-18,2494.00087557,0.5,0.01
1,500.0,-479.261161016,0.00202279,0.409133,-480.214,200,2094.00302471,0.00840953,-479.261161016,-479.261161016,191.819781136,1.01131,47.3816,1.04265,189.497095061,100,0.0569709,1.70093,-525.54,1.3926e-06,2094.00302471,0.5,0.005
2,500.0,-489.055173327,0.01,1.0,-489.055,200,2241.28938997,0.01,-489.055173327,-489.055173327,200.0,1.0,47.1049,1.0,100.0,100,,1.0,-550.921,3.50449e-18,2241.28938997,0.5,0.01
1,500.0,-470.935657465,0.000410453,0.0786833,-472.914,200,1652.87958209,0.0106563,-470.935657465,-470.935657465,170.693372234,0.958493,47.5991,1.17169,170.016327259,100,0.162835,2.0428,-520.266,4.43108e-06,1652.87958209,0.5,0.005
2,500.0,-480.586256964,0.01,1.0,-480.586,200,2053.63640132,0.01,-480.586256964,-480.586256964,200.0,1.0,45.0899,1.0,100.0,100,,1.0,-541.772,3.50449e-18,2053.63640132,0.5,0.01
1,500.0,-480.70663317,0.00079803,0.1593,-477.387,200,2837.15523082,0.00815853,-480.70663317,-480.70663317,184.827241578,0.998084,48.1372,1.08209,182.826655408,100,0.0940427,1.62858,-524.92,2.3601e-06,2837.15523082,0.5,0.005
2,500.0,-470.356387742,0.01,1.0,-470.356,200,1594.53188428,0.01,-470.356387742,-470.356387742,200.0,1.0,39.7314,1.0,100.0,100,,1.0,-528.42,3.50449e-18,1594.53188428,0.5,0.01
1,500.0,-471.491449152,0.00183653,0.374805,-467.665,200,1850.93546634,0.0110563,-471.491449152,-471.491449152,185.36635597,1.02042,43.0034,1.07894,185.579153558,100,0.0813192,2.25642,-513.789,1.95244e-06,1850.93546634,0.5,0.005
2,500.0,-476.170889424,0.01,1.0,-476.171,200,2067.52464909,0.01,-476.170889424,-476.170889424,200.0,1.0,45.2421,1.0,100.0,100,,1.0,-535.82,3.50449e-18,2067.52464909,0.5,0.01
1,500.0,-465.248342483,0.000536942,0.104358,-465.05,200,1544.49253826,0.0108208,-465.248342483,-465.248342483,175.509808264,0.971785,43.5449,1.13954,171.262403935,100,0.159259,2.1031,-510.075,4.21604e-06,1544.49253826,0.5,0.005
2,500.0,-465.861145278,0.01,1.0,-465.861,200,1555.15812231,0.01,-465.861145278,-465.861145278,200.0,1.0,39.2378,1.0,100.0,100,,1.0,-527.872,3.50449e-18,1555.15812231,0.5,0.01
1,500.0,-476.555805988,0.001294,0.259476,-466.592,200,2956.76225054,0.0120314,-476.555805988,-476.555805988,181.610714862,1.00261,45.6573,1.10126,181.705521561,100,0.101718,2.41257,-516.942,2.5297e-06,2956.76225054,0.5,0.005
2,500.0,-464.207939569,0.01,1.0,-464.208,200,1653.00213202,0.01,-464.207939569,-464.207939569,200.0,1.0,40.4533,1.0,100.0,100,,1.0,-521.51,3.50449e-18,1653.00213202,0.5,0.01
1,500.0,-473.348565715,0.00107554,0.21712,-465.065,200,2030.61007001,0.0125642,-473.348565715,-473.348565715,183.856435802,1.00935,45.6065,1.08781,183.995156324,100,0.0890642,2.53634,-509.619,2.18555e-06,2030.61007001,0.5,0.005
2,500.0,-471.370255651,0.01,1.0,-471.37,200,2379.89433004,0.01,-471.370255651,-471.370255651,200.0,1.0,48.5396,1.0,100.0,100,,1.0,-541.487,3.50449e-18,2379.89433004,0.5,0.01
1,500.0,-468.554886449,0.000598734,0.122046,-464.648,200,1947.75873329,0.00792787,-468.554886449,-468.554886449,181.626561457,1.0192,42.5712,1.10116,179.48351015,100,0.119337,1.61602,-516.676,2.87207e-06,1947.75873329,0.5,0.005
2,500.0,-465.643694084,0.01,1.0,-465.644,200,2090.18525454,0.01,-465.643694084,-465.643694084,200.0,1.0,45.4894,1.0,100.0,100,,1.0,-534.857,3.50449e-18,2090.18525454,0.5,0.01
1,500.0,-454.541622288,0.000795442,0.158289,-454.489,200,1862.71855697,0.0109633,-454.541622288,-454.541622288,177.667154503,0.994973,45.7714,1.1257,174.592576016,100,0.144789,2.18163,-506.416,3.65639e-06,1862.71855697,0.5,0.005
2,500.0,-467.871506665,0.01,1.0,-467.871,200,1864.74992572,0.01,-467.871506665,-467.871506665,200.0,1.0,42.9663,1.0,100.0,100,,1.0,-527.697,3.50449e-18,1864.74992572,0.5,0.01
1,500.0,-462.553289816,0.000991192,0.190408,-460.617,200,2019.70945118,0.0245705,-462.553289816,-462.553289816,176.641748467,0.960498,44.8203,1.13224,168.199304164,100,0.1753,4.71999,-505.63,4.75038e-06,2019.70945118,0.5,0.005
2,500.0,-468.630264525,0.01,1.0,-468.63,200,1967.26379331,0.01,-468.630264525,-468.630264525,200.0,1.0,44.1315,1.0,100.0,100,,1.0,-529.087,3.50449e-18,1967.26379331,0.5,0.01
1,500.0,-464.275663928,0.000696267,0.133095,-460.648,200,1725.47487017,0.0159983,-464.275663928,-464.275663928,175.299265021,0.955774,46.6194,1.14091,166.094643595,100,0.187413,3.05815,-506.31,5.12896e-06,1725.47487017,0.5,0.005
2,500.0,-468.362436209,0.01,1.0,-468.362,200,1794.65856198,0.01,-468.362436209,-468.362436209,200.0,1.0,42.1511,1.0,100.0,100,,1.0,-531.451,3.50449e-18,1794.65856198,0.5,0.01
1,500.0,-470.597259763,0.00146661,0.290516,-467.32,200,1787.01860221,0.0111576,-470.597259763,-470.597259763,190.234109556,0.990435,41.4435,1.05134,189.610960279,100,0.0540184,2.21018,-513.061,1.37667e-06,1787.01860221,0.5,0.005
2,500.0,-457.200292312,0.01,1.0,-457.2,200,1882.59874723,0.01,-457.200292312,-457.200292312,200.0,1.0,43.1714,1.0,100.0,100,,1.0,-522.408,3.50449e-18,1882.59874723,0.5,0.01
1,500.0,-464.936537175,0.0016567,0.343516,-455.496,200,1822.99567802,0.0300528,-464.936537175,-464.936537175,174.942438245,1.03675,51.5243,1.14323,159.416719758,100,0.275003,6.23144,-504.796,6.39633e-06,1822.99567802,0.5,0.005
2,500.0,-460.620067705,0.01,1.0,-460.62,200,1790.22163968,0.01,-460.620067705,-460.620067705,200.0,1.0,42.0989,1.0,100.0,100,,1.0,-516.696,3.50449e-18,1790.22163968,0.5,0.01
1,500.0,-467.501713143,0.000935283,0.190048,-460.536,200,1701.91150362,0.0144253,-467.501713143,-467.501713143,182.668661475,1.01599,43.9903,1.09488,178.999226065,100,0.121714,2.93119,-504.43,2.94782e-06,1701.91150362,0.5,0.005
2,500.0,-464.662296454,0.01,1.0,-464.662,200,1434.24707117,0.01,-464.662296454,-464.662296454,200.0,1.0,37.6816,1.0,100.0,100,,1.0,-519.724,3.50449e-18,1434.24707117,0.5,0.01
1,500.0,-465.298885572,0.00295839,0.594301,-464.183,200,1970.5367328,0.00730246,-465.298885572,-465.298885572,196.679595983,1.00443,41.8381,1.01688,196.528419639,100,0.017911,1.46696,-511.978,4.43833e-07,1970.5367328,0.5,0.005
2,500.0,-464.849156602,0.01,1.0,-464.849,200,1655.22477016,0.01,-464.849156602,-464.849156602,200.0,1.0,40.4805,1.0,100.0,100,,1.0,-523.552,3.50449e-18,1655.22477016,0.5,0.01
1,500.0,-468.031835368,0.00130213,0.259866,-463.266,200,1778.83360575,0.00845126,-468.031835368,-468.031835368,185.778334984,0.997854,39.878,1.07655,185.331904628,100,0.079202,1.68663,-507.757,1.98857e-06,1778.83360575,0.5,0.005
2,500.0,-460.733206754,0.01,1.0,-460.733,200,1248.78577746,0.01,-460.733206754,-460.733206754,200.0,1.0,35.161,1.0,100.0,100,,1.0,-516.543,3.50449e-18,1248.78577746,0.5,0.01
1,500.0,-459.134549069,0.00096893,0.188688,-456.96,200,1382.15040199,0.00850889,-459.134549069,-459.134549069,185.408186721,0.973694,37.2205,1.0787,184.446876406,100,0.0803466,1.65701,-498.001,2.11867e-06,1382.15040199,0.5,0.005
2,500.0,-462.104981685,0.01,1.0,-462.105,200,1528.78073946,0.01,-462.104981685,-462.104981685,200.0,1.0,38.9036,1.0,100.0,100,,1.0,-523.669,3.50449e-18,1528.78073946,0.5,0.01
1,500.0,-455.601020509,0.00144792,0.298633,-454.842,200,1502.52277279,0.00893783,-455.601020509,-455.601020509,183.774187075,1.03125,37.9107,1.08829,184.461380694,100,0.0900341,1.84342,-500.255,2.11652e-06,1502.52277279,0.5,0.005
2,500.0,-464.009406661,0.01,1.0,-464.009,200,1899.73846378,0.01,-464.009406661,-464.009406661,200.0,1.0,43.3675,1.0,100.0,100,,1.0,-526.351,3.50449e-18,1899.73846378,0.5,0.01
1,500.0,-459.559839718,0.00228486,0.444247,-459.87,200,1580.87674403,0.00927627,-459.559839718,-459.559839718,192.502515397,0.972155,41.0018,1.03895,192.585872668,100,0.0365664,1.80359,-504.802,9.67278e-07,1580.87674403,0.5,0.005
2,500.0,-456.271846677,0.01,1.0,-456.272,200,1631.56577504,0.01,-456.271846677,-456.271846677,200.0,1.0,40.1902,1.0,100.0,100,,1.0,-516.223,3.50449e-18,1631.56577504,0.5,0.01
1,500.0,-457.923748125,0.00185646,0.381475,-454.723,200,1420.09168213,0.00919522,-457.923748125,-457.923748125,188.991885406,1.02743,41.6123,1.05825,188.113472178,100,0.0670367,1.88948,-498.332,1.58764e-06,1420.09168213,0.5,0.005
2,500.0,-453.768655206,0.01,1.0,-453.769,200,1609.01488496,0.01,-453.768655206,-453.768655206,200.0,1.0,39.9115,1.0,100.0,100,,1.0,-512.73,3.50449e-18,1609.01488496,0.5,0.01
1,500.0,-460.633278668,0.00096155,0.1886,-454.052,200,2147.77185771,0.00799145,-460.633278668,-460.633278668,187.600312376,0.980707,42.6597,1.0661,185.745891314,100,0.0741778,1.56745,-503.554,1.92813e-06,2147.77185771,0.5,0.005
2,500.0,-451.108462648,0.01,1.0,-451.108,200,1820.35111775,0.01,-451.108462648,-451.108462648,200.0,1.0,42.4517,1.0,100.0,100,,1.0,-508.068,3.50449e-18,1820.35111775,0.5,0.01
1,500.0,-454.152374148,0.0018308,0.370808,-447.831,200,1528.81261349,0.0289565,-454.152374148,-454.152374148,177.475509235,1.01269,38.9579,1.12692,160.348494289,100,0.254874,5.8648,-491.695,6.21314e-06,1528.81261349,0.5,0.005
2,500.0,-452.768003625,0.01,1.0,-452.768,200,1441.7836205,0.01,-452.768003625,-452.768003625,200.0,1.0,37.7805,1.0,100.0,100,,1.0,-508.031,3.50449e-18,1441.7836205,0.5,0.01
1,500.0,-454.447304339,0.00239473,0.483422,-451.613,200,1603.80215368,0.0126902,-454.447304339,-454.447304339,191.010758036,1.00935,38.8554,1.04706,187.20298719,100,0.0699929,2.56176,-496.167,1.71757e-06,1603.80215368,0.5,0.005
2,500.0,-453.247480682,0.01,1.0,-453.247,200,1210.77030265,0.01,-453.247480682,-453.247480682,200.0,1.0,34.6217,1.0,100.0,100,,1.0,-510.042,3.50449e-18,1210.77030265,0.5,0.01
1,500.0,-459.929646467,0.00131215,0.261675,-453.595,200,1743.84502017,0.00982231,-459.929646467,-459.929646467,186.735276741,0.997127,38.7662,1.07103,184.868899118,100,0.0817868,1.95882,-498.557,2.05647e-06,1743.84502017,0.5,0.005
2,500.0,-456.065585796,0.01,1.0,-456.066,200,1511.87618164,0.01,-456.065585796,-456.065585796,200.0,1.0,38.688,1.0,100.0,100,,1.0,-513.499,3.50449e-18,1511.87618164,0.5,0.01
